paperID,keywordID,keyword
21860,40007,data querying
21861,40006,data storage
21862,40008,health informatics
21863,40007,data querying
21864,40002,indexing
21865,40007,data querying
21866,40006,data storage
21867,40002,indexing
21868,40003,data modeling
21869,40002,indexing
21870,40003,data modeling
21871,40007,data querying
21872,40003,data modeling
21873,40007,data querying
21874,40008,health informatics
21875,40003,data modeling
21876,40006,data storage
21877,40003,data modeling
21878,40007,data querying
21879,40004,big data
21880,40008,health informatics
21881,40002,indexing
21882,40002,indexing
21883,40005,data processing
21884,40005,data processing
21885,40004,big data
21886,40005,data processing
21887,40007,data querying
21888,40003,data modeling
21889,40004,big data
21890,40007,data querying
21891,40006,data storage
21892,40005,data processing
21893,40002,indexing
21894,40004,big data
21895,40002,indexing
21896,40003,data modeling
21897,40005,data processing
21898,40007,data querying
21899,40005,data processing
21900,40005,data processing
21901,40004,big data
21902,40006,data storage
21903,40003,data modeling
21904,40001,data management
21905,40001,data management
21906,40008,health informatics
21907,40001,data management
21908,40005,data processing
21909,40001,data management
21910,40008,health informatics
21911,40006,data storage
21912,40003,data modeling
21913,40002,indexing
21914,40004,big data
21915,40006,data storage
21916,40007,data querying
21917,40001,data management
21918,40007,data querying
21919,40007,data querying
21920,40003,data modeling
21921,40007,data querying
21922,40006,data storage
21923,40008,health informatics
21924,40008,health informatics
21925,40003,data modeling
21926,40004,big data
21927,40001,data management
21928,40005,data processing
21929,40006,data storage
21930,40006,data storage
21931,40005,data processing
21932,40004,big data
21933,40007,data querying
21934,40002,indexing
21935,40004,big data
21936,40006,data storage
21937,40003,data modeling
21938,40001,data management
21939,40007,data querying
21940,40004,big data
21941,40007,data querying
21942,40002,indexing
21943,40001,data management
21944,40003,data modeling
21945,40006,data storage
21946,40003,data modeling
21947,40001,data management
21948,40001,data management
21949,40001,data management
21950,40006,data storage
21951,40002,indexing
21952,40001,data management
21953,40003,data modeling
21954,40003,data modeling
21955,40008,health informatics
21956,40003,data modeling
21957,40002,indexing
21958,40003,data modeling
21959,40008,health informatics
21960,40005,data processing
21961,40001,data management
21962,40001,data management
21963,40007,data querying
21964,40005,data processing
21965,40004,big data
21966,40002,indexing
21967,40005,data processing
21968,40007,data querying
21969,40005,data processing
21970,40004,big data
21971,40006,data storage
21972,40007,data querying
21973,40004,big data
21974,40007,data querying
21975,40004,big data
21976,40003,data modeling
21977,40003,data modeling
21978,40002,indexing
21979,40002,indexing
21980,40007,data querying
21981,40008,health informatics
21982,40005,data processing
21983,40008,health informatics
21984,40008,health informatics
21985,40002,indexing
21986,40006,data storage
21987,40008,health informatics
21988,40006,data storage
21989,40004,big data
21990,40008,health informatics
21991,40005,data processing
21992,40008,health informatics
21993,40002,indexing
21994,40006,data storage
21995,40008,health informatics
21996,40007,data querying
21997,40005,data processing
21998,40003,data modeling
21999,40001,data management
22000,40003,data modeling
20001,40004,big data
20002,40007,data querying
20003,40008,health informatics
20004,40007,data querying
20005,40001,data management
20006,40002,indexing
20007,40001,data management
20008,40002,indexing
20009,40007,data querying
20010,40008,health informatics
20011,40002,indexing
20012,40005,data processing
20013,40005,data processing
20014,40005,data processing
20015,40005,data processing
20016,40007,data querying
20017,40007,data querying
20018,40003,data modeling
20019,40008,health informatics
20020,40006,data storage
20021,40005,data processing
20022,40004,big data
20023,40007,data querying
20024,40006,data storage
20025,40001,data management
20026,40005,data processing
20027,40008,health informatics
20028,40001,data management
20029,40003,data modeling
20030,40006,data storage
20031,40004,big data
20032,40003,data modeling
20033,40007,data querying
20034,40003,data modeling
20035,40001,data management
20036,40002,indexing
20037,40005,data processing
20038,40005,data processing
20039,40001,data management
20040,40007,data querying
20041,40005,data processing
20042,40007,data querying
20043,40002,indexing
20044,40002,indexing
20045,40004,big data
20046,40001,data management
20047,40006,data storage
20048,40007,data querying
20049,40003,data modeling
20050,40004,big data
20051,40004,big data
20052,40002,indexing
20053,40001,data management
20054,40005,data processing
20055,40007,data querying
20056,40003,data modeling
20057,40001,data management
20058,40001,data management
20059,40007,data querying
20060,40003,data modeling
20061,40005,data processing
20062,40002,indexing
20063,40008,health informatics
20064,40002,indexing
20065,40002,indexing
20066,40008,health informatics
20067,40005,data processing
20068,40001,data management
20069,40002,indexing
20070,40007,data querying
20071,40001,data management
20072,40001,data management
20073,40002,indexing
20074,40008,health informatics
20075,40004,big data
20076,40007,data querying
20077,40005,data processing
20078,40005,data processing
20079,40001,data management
20080,40007,data querying
20081,40005,data processing
20082,40002,indexing
20083,40006,data storage
20084,40005,data processing
20085,40005,data processing
20086,40002,indexing
20087,40007,data querying
20088,40007,data querying
20089,40008,health informatics
20090,40003,data modeling
20091,40005,data processing
20092,40007,data querying
20093,40003,data modeling
20094,40004,big data
20095,40004,big data
20096,40006,data storage
20097,40002,indexing
20098,40004,big data
20099,40006,data storage
20100,40007,data querying
20101,40003,data modeling
20102,40004,big data
20103,40001,data management
20104,40008,health informatics
20105,40002,indexing
20106,40003,data modeling
20107,40001,data management
20108,40002,indexing
20109,40002,indexing
20110,40006,data storage
20111,40006,data storage
20112,40006,data storage
20113,40003,data modeling
20114,40006,data storage
20115,40004,big data
20116,40001,data management
20117,40008,health informatics
20118,40001,data management
20119,40002,indexing
20120,40002,indexing
20121,40005,data processing
20122,40003,data modeling
20123,40003,data modeling
20124,40005,data processing
20125,40004,big data
20126,40001,data management
20127,40006,data storage
20128,40006,data storage
20129,40006,data storage
20130,40008,health informatics
20131,40001,data management
20132,40002,indexing
20133,40003,data modeling
20134,40006,data storage
20135,40001,data management
20136,40004,big data
20137,40004,big data
20138,40003,data modeling
20139,40005,data processing
20140,40007,data querying
20141,40008,health informatics
20142,40004,big data
20143,40002,indexing
20144,40003,data modeling
20145,40008,health informatics
20146,40005,data processing
20147,40002,indexing
20148,40008,health informatics
20149,40004,big data
20150,40004,big data
20151,40007,data querying
20152,40005,data processing
20153,40002,indexing
20154,40005,data processing
20155,40005,data processing
20156,40003,data modeling
20157,40002,indexing
20158,40004,big data
20159,40003,data modeling
20160,40003,data modeling
20161,40001,data management
20162,40007,data querying
20163,40007,data querying
20164,40003,data modeling
20165,40003,data modeling
20166,40008,health informatics
20167,40004,big data
20168,40005,data processing
20169,40005,data processing
20170,40007,data querying
20171,40001,data management
20172,40008,health informatics
20173,40005,data processing
20174,40001,data management
20175,40007,data querying
20176,40008,health informatics
20177,40003,data modeling
20178,40007,data querying
20179,40004,big data
20180,40005,data processing
20181,40003,data modeling
20182,40002,indexing
20183,40002,indexing
20184,40002,indexing
20185,40006,data storage
20186,40002,indexing
20187,40002,indexing
20188,40004,big data
20189,40008,health informatics
20190,40003,data modeling
20191,40007,data querying
20192,40003,data modeling
20193,40002,indexing
20194,40004,big data
20195,40006,data storage
20196,40006,data storage
20197,40007,data querying
20198,40003,data modeling
20199,40001,data management
20200,40006,data storage
20201,40002,indexing
20202,40001,data management
20203,40006,data storage
20204,40003,data modeling
20205,40002,indexing
20206,40001,data management
20207,40005,data processing
20208,40005,data processing
20209,40001,data management
20210,40001,data management
20211,40007,data querying
20212,40005,data processing
20213,40001,data management
20214,40005,data processing
20215,40004,big data
20216,40004,big data
20217,40001,data management
20218,40004,big data
20219,40008,health informatics
20220,40002,indexing
20221,40005,data processing
20222,40008,health informatics
20223,40007,data querying
20224,40001,data management
20225,40008,health informatics
20226,40004,big data
20227,40002,indexing
20228,40002,indexing
20229,40007,data querying
20230,40007,data querying
20231,40005,data processing
20232,40005,data processing
20233,40007,data querying
20234,40007,data querying
20235,40007,data querying
20236,40008,health informatics
20237,40006,data storage
20238,40005,data processing
20239,40003,data modeling
20240,40003,data modeling
20241,40007,data querying
20242,40006,data storage
20243,40001,data management
20244,40008,health informatics
20245,40003,data modeling
20246,40005,data processing
20247,40008,health informatics
20248,40005,data processing
20249,40006,data storage
20250,40003,data modeling
20251,40005,data processing
20252,40002,indexing
20253,40002,indexing
20254,40003,data modeling
20255,40002,indexing
20256,40007,data querying
20257,40008,health informatics
20258,40007,data querying
20259,40007,data querying
20260,40002,indexing
20261,40005,data processing
20262,40001,data management
20263,40001,data management
20264,40004,big data
20265,40001,data management
20266,40007,data querying
20267,40005,data processing
20268,40002,indexing
20269,40002,indexing
20270,40003,data modeling
20271,40005,data processing
20272,40007,data querying
20273,40005,data processing
20274,40008,health informatics
20275,40008,health informatics
20276,40001,data management
20277,40001,data management
20278,40006,data storage
20279,40006,data storage
20280,40008,health informatics
20281,40003,data modeling
20282,40008,health informatics
20283,40003,data modeling
20284,40007,data querying
20285,40007,data querying
20286,40008,health informatics
20287,40004,big data
20288,40005,data processing
20289,40006,data storage
20290,40006,data storage
20291,40006,data storage
20292,40006,data storage
20293,40004,big data
20294,40004,big data
20295,40008,health informatics
20296,40004,big data
20297,40008,health informatics
20298,40008,health informatics
20299,40006,data storage
20300,40005,data processing
20301,40007,data querying
20302,40008,health informatics
20303,40004,big data
20304,40004,big data
20305,40001,data management
20306,40002,indexing
20307,40004,big data
20308,40007,data querying
20309,40005,data processing
20310,40001,data management
20311,40006,data storage
20312,40001,data management
20313,40007,data querying
20314,40005,data processing
20315,40003,data modeling
20316,40003,data modeling
20317,40008,health informatics
20318,40001,data management
20319,40002,indexing
20320,40003,data modeling
20321,40007,data querying
20322,40007,data querying
20323,40001,data management
20324,40008,health informatics
20325,40004,big data
20326,40003,data modeling
20327,40005,data processing
20328,40001,data management
20329,40008,health informatics
20330,40004,big data
20331,40005,data processing
20332,40002,indexing
20333,40006,data storage
20334,40007,data querying
20335,40005,data processing
20336,40003,data modeling
20337,40008,health informatics
20338,40005,data processing
20339,40008,health informatics
20340,40006,data storage
20341,40001,data management
20342,40003,data modeling
20343,40005,data processing
20344,40003,data modeling
20345,40008,health informatics
20346,40006,data storage
20347,40003,data modeling
20348,40006,data storage
20349,40001,data management
20350,40005,data processing
20351,40004,big data
20352,40003,data modeling
20353,40006,data storage
20354,40001,data management
20355,40002,indexing
20356,40008,health informatics
20357,40001,data management
20358,40005,data processing
20359,40004,big data
20360,40007,data querying
20361,40003,data modeling
20362,40006,data storage
20363,40002,indexing
20364,40006,data storage
20365,40003,data modeling
20366,40001,data management
20367,40005,data processing
20368,40008,health informatics
20369,40002,indexing
20370,40002,indexing
20371,40006,data storage
20372,40001,data management
20373,40008,health informatics
20374,40008,health informatics
20375,40005,data processing
20376,40002,indexing
20377,40006,data storage
20378,40001,data management
20379,40005,data processing
20380,40004,big data
20381,40001,data management
20382,40007,data querying
20383,40006,data storage
20384,40002,indexing
20385,40004,big data
20386,40007,data querying
20387,40008,health informatics
20388,40003,data modeling
20389,40005,data processing
20390,40004,big data
20391,40005,data processing
20392,40008,health informatics
20393,40005,data processing
20394,40007,data querying
20395,40003,data modeling
20396,40006,data storage
20397,40004,big data
20398,40005,data processing
20399,40007,data querying
20400,40003,data modeling
20401,40001,data management
20402,40008,health informatics
20403,40005,data processing
20404,40007,data querying
20405,40008,health informatics
20406,40005,data processing
20407,40006,data storage
20408,40003,data modeling
20409,40005,data processing
20410,40006,data storage
20411,40003,data modeling
20412,40004,big data
20413,40005,data processing
20414,40001,data management
20415,40005,data processing
20416,40003,data modeling
20417,40001,data management
20418,40003,data modeling
20419,40002,indexing
20420,40002,indexing
20421,40007,data querying
20422,40004,big data
20423,40008,health informatics
20424,40002,indexing
20425,40005,data processing
20426,40007,data querying
20427,40001,data management
20428,40005,data processing
20429,40006,data storage
20430,40007,data querying
20431,40005,data processing
20432,40005,data processing
20433,40007,data querying
20434,40006,data storage
20435,40002,indexing
20436,40004,big data
20437,40001,data management
20438,40005,data processing
20439,40004,big data
20440,40001,data management
20441,40001,data management
20442,40003,data modeling
20443,40003,data modeling
20444,40002,indexing
20445,40004,big data
20446,40006,data storage
20447,40001,data management
20448,40001,data management
20449,40002,indexing
20450,40007,data querying
20451,40002,indexing
20452,40008,health informatics
20453,40007,data querying
20454,40002,indexing
20455,40008,health informatics
20456,40001,data management
20457,40006,data storage
20458,40002,indexing
20459,40003,data modeling
20460,40001,data management
20461,40001,data management
20462,40001,data management
20463,40003,data modeling
20464,40005,data processing
20465,40007,data querying
20466,40006,data storage
20467,40003,data modeling
20468,40007,data querying
20469,40008,health informatics
20470,40004,big data
20471,40008,health informatics
20472,40005,data processing
20473,40006,data storage
20474,40008,health informatics
20475,40008,health informatics
20476,40004,big data
20477,40007,data querying
20478,40001,data management
20479,40002,indexing
20480,40002,indexing
20481,40003,data modeling
20482,40007,data querying
20483,40001,data management
20484,40007,data querying
20485,40006,data storage
20486,40006,data storage
20487,40006,data storage
20488,40008,health informatics
20489,40001,data management
20490,40005,data processing
20491,40004,big data
20492,40003,data modeling
20493,40008,health informatics
20494,40002,indexing
20495,40006,data storage
20496,40002,indexing
20497,40002,indexing
20498,40007,data querying
20499,40002,indexing
20500,40008,health informatics
20501,40003,data modeling
20502,40003,data modeling
20503,40008,health informatics
20504,40003,data modeling
20505,40008,health informatics
20506,40004,big data
20507,40003,data modeling
20508,40008,health informatics
20509,40006,data storage
20510,40001,data management
20511,40004,big data
20512,40007,data querying
20513,40008,health informatics
20514,40003,data modeling
20515,40006,data storage
20516,40008,health informatics
20517,40006,data storage
20518,40005,data processing
20519,40006,data storage
20520,40006,data storage
20521,40007,data querying
20522,40005,data processing
20523,40007,data querying
20524,40007,data querying
20525,40007,data querying
20526,40007,data querying
20527,40008,health informatics
20528,40001,data management
20529,40002,indexing
20530,40002,indexing
20531,40005,data processing
20532,40004,big data
20533,40003,data modeling
20534,40002,indexing
20535,40006,data storage
20536,40001,data management
20537,40007,data querying
20538,40003,data modeling
20539,40008,health informatics
20540,40001,data management
20541,40005,data processing
20542,40003,data modeling
20543,40001,data management
20544,40006,data storage
20545,40005,data processing
20546,40003,data modeling
20547,40005,data processing
20548,40003,data modeling
20549,40005,data processing
20550,40002,indexing
20551,40005,data processing
20552,40002,indexing
20553,40002,indexing
20554,40004,big data
20555,40008,health informatics
20556,40002,indexing
20557,40008,health informatics
20558,40005,data processing
20559,40007,data querying
20560,40001,data management
20561,40008,health informatics
20562,40002,indexing
20563,40003,data modeling
20564,40003,data modeling
20565,40006,data storage
20566,40004,big data
20567,40001,data management
20568,40008,health informatics
20569,40001,data management
20570,40006,data storage
20571,40002,indexing
20572,40001,data management
20573,40007,data querying
20574,40007,data querying
20575,40005,data processing
20576,40008,health informatics
20577,40003,data modeling
20578,40002,indexing
20579,40002,indexing
20580,40005,data processing
20581,40008,health informatics
20582,40007,data querying
20583,40001,data management
20584,40005,data processing
20585,40006,data storage
20586,40008,health informatics
20587,40008,health informatics
20588,40003,data modeling
20589,40005,data processing
20590,40008,health informatics
20591,40006,data storage
20592,40004,big data
20593,40002,indexing
20594,40007,data querying
20595,40005,data processing
20596,40004,big data
20597,40001,data management
20598,40007,data querying
20599,40008,health informatics
20600,40004,big data
20601,40004,big data
20602,40002,indexing
20603,40006,data storage
20604,40006,data storage
20605,40005,data processing
20606,40005,data processing
20607,40008,health informatics
20608,40007,data querying
20609,40006,data storage
20610,40006,data storage
20611,40002,indexing
20612,40006,data storage
20613,40008,health informatics
20614,40008,health informatics
20615,40001,data management
20616,40001,data management
20617,40008,health informatics
20618,40006,data storage
20619,40001,data management
20620,40003,data modeling
20621,40004,big data
20622,40008,health informatics
20623,40005,data processing
20624,40004,big data
20625,40005,data processing
20626,40006,data storage
20627,40006,data storage
20628,40001,data management
20629,40008,health informatics
20630,40007,data querying
20631,40006,data storage
20632,40001,data management
20633,40003,data modeling
20634,40003,data modeling
20635,40008,health informatics
20636,40008,health informatics
20637,40004,big data
20638,40002,indexing
20639,40003,data modeling
20640,40005,data processing
20641,40004,big data
20642,40008,health informatics
20643,40002,indexing
20644,40005,data processing
20645,40001,data management
20646,40001,data management
20647,40001,data management
20648,40008,health informatics
20649,40006,data storage
20650,40008,health informatics
20651,40003,data modeling
20652,40007,data querying
20653,40001,data management
20654,40003,data modeling
20655,40002,indexing
20656,40007,data querying
20657,40006,data storage
20658,40001,data management
20659,40004,big data
20660,40002,indexing
20661,40002,indexing
20662,40007,data querying
20663,40001,data management
20664,40002,indexing
20665,40004,big data
20666,40001,data management
20667,40005,data processing
20668,40004,big data
20669,40001,data management
20670,40002,indexing
20671,40007,data querying
20672,40008,health informatics
20673,40002,indexing
20674,40008,health informatics
20675,40005,data processing
20676,40005,data processing
20677,40003,data modeling
20678,40001,data management
20679,40001,data management
20680,40004,big data
20681,40006,data storage
20682,40008,health informatics
20683,40005,data processing
20684,40005,data processing
20685,40008,health informatics
20686,40004,big data
20687,40002,indexing
20688,40001,data management
20689,40003,data modeling
20690,40003,data modeling
20691,40008,health informatics
20692,40002,indexing
20693,40002,indexing
20694,40004,big data
20695,40001,data management
20696,40001,data management
20697,40006,data storage
20698,40003,data modeling
20699,40002,indexing
20700,40007,data querying
20701,40001,data management
20702,40006,data storage
20703,40007,data querying
20704,40008,health informatics
20705,40003,data modeling
20706,40008,health informatics
20707,40001,data management
20708,40002,indexing
20709,40002,indexing
20710,40007,data querying
20711,40005,data processing
20712,40006,data storage
20713,40005,data processing
20714,40003,data modeling
20715,40007,data querying
20716,40004,big data
20717,40005,data processing
20718,40008,health informatics
20719,40002,indexing
20720,40008,health informatics
20721,40006,data storage
20722,40007,data querying
20723,40005,data processing
20724,40007,data querying
20725,40007,data querying
20726,40002,indexing
20727,40004,big data
20728,40004,big data
20729,40007,data querying
20730,40001,data management
20731,40001,data management
20732,40003,data modeling
20733,40008,health informatics
20734,40006,data storage
20735,40005,data processing
20736,40008,health informatics
20737,40001,data management
20738,40005,data processing
20739,40005,data processing
20740,40004,big data
20741,40008,health informatics
20742,40007,data querying
20743,40004,big data
20744,40003,data modeling
20745,40007,data querying
20746,40008,health informatics
20747,40005,data processing
20748,40002,indexing
20749,40003,data modeling
20750,40002,indexing
20751,40003,data modeling
20752,40008,health informatics
20753,40001,data management
20754,40008,health informatics
20755,40007,data querying
20756,40004,big data
20757,40003,data modeling
20758,40001,data management
20759,40002,indexing
20760,40005,data processing
20761,40006,data storage
20762,40003,data modeling
20763,40004,big data
20764,40004,big data
20765,40007,data querying
20766,40003,data modeling
20767,40005,data processing
20768,40008,health informatics
20769,40003,data modeling
20770,40001,data management
20771,40002,indexing
20772,40001,data management
20773,40002,indexing
20774,40002,indexing
20775,40004,big data
20776,40007,data querying
20777,40002,indexing
20778,40002,indexing
20779,40002,indexing
20780,40008,health informatics
20781,40008,health informatics
20782,40003,data modeling
20783,40002,indexing
20784,40007,data querying
20785,40008,health informatics
20786,40007,data querying
20787,40002,indexing
20788,40005,data processing
20789,40007,data querying
20790,40001,data management
20791,40003,data modeling
20792,40004,big data
20793,40006,data storage
20794,40008,health informatics
20795,40006,data storage
20796,40004,big data
20797,40007,data querying
20798,40004,big data
20799,40008,health informatics
20800,40004,big data
20801,40003,data modeling
20802,40005,data processing
20803,40002,indexing
20804,40005,data processing
20805,40001,data management
20806,40006,data storage
20807,40005,data processing
20808,40004,big data
20809,40006,data storage
20810,40007,data querying
20811,40007,data querying
20812,40005,data processing
20813,40003,data modeling
20814,40006,data storage
20815,40008,health informatics
20816,40006,data storage
20817,40001,data management
20818,40007,data querying
20819,40003,data modeling
20820,40003,data modeling
20821,40002,indexing
20822,40005,data processing
20823,40006,data storage
20824,40007,data querying
20825,40007,data querying
20826,40007,data querying
20827,40008,health informatics
20828,40002,indexing
20829,40001,data management
20830,40001,data management
20831,40003,data modeling
20832,40001,data management
20833,40003,data modeling
20834,40004,big data
20835,40005,data processing
20836,40008,health informatics
20837,40004,big data
20838,40006,data storage
20839,40007,data querying
20840,40003,data modeling
20841,40008,health informatics
20842,40001,data management
20843,40004,big data
20844,40002,indexing
20845,40007,data querying
20846,40001,data management
20847,40001,data management
20848,40007,data querying
20849,40003,data modeling
20850,40006,data storage
20851,40006,data storage
20852,40003,data modeling
20853,40004,big data
20854,40004,big data
20855,40005,data processing
20856,40005,data processing
20857,40005,data processing
20858,40007,data querying
20859,40003,data modeling
20860,40002,indexing
20861,40008,health informatics
20862,40006,data storage
20863,40006,data storage
20864,40006,data storage
20865,40007,data querying
20866,40007,data querying
20867,40002,indexing
20868,40003,data modeling
20869,40008,health informatics
20870,40008,health informatics
20871,40008,health informatics
20872,40007,data querying
20873,40004,big data
20874,40004,big data
20875,40007,data querying
20876,40008,health informatics
20877,40001,data management
20878,40004,big data
20879,40004,big data
20880,40007,data querying
20881,40007,data querying
20882,40001,data management
20883,40004,big data
20884,40005,data processing
20885,40003,data modeling
20886,40008,health informatics
20887,40001,data management
20888,40004,big data
20889,40005,data processing
20890,40004,big data
20891,40003,data modeling
20892,40007,data querying
20893,40006,data storage
20894,40005,data processing
20895,40007,data querying
20896,40004,big data
20897,40003,data modeling
20898,40001,data management
20899,40002,indexing
20900,40003,data modeling
20901,40005,data processing
20902,40005,data processing
20903,40007,data querying
20904,40007,data querying
20905,40004,big data
20906,40005,data processing
20907,40007,data querying
20908,40004,big data
20909,40008,health informatics
20910,40008,health informatics
20911,40007,data querying
20912,40001,data management
20913,40002,indexing
20914,40004,big data
20915,40005,data processing
20916,40002,indexing
20917,40008,health informatics
20918,40004,big data
20919,40008,health informatics
20920,40006,data storage
20921,40008,health informatics
20922,40007,data querying
20923,40007,data querying
20924,40008,health informatics
20925,40008,health informatics
20926,40001,data management
20927,40002,indexing
20928,40003,data modeling
20929,40003,data modeling
20930,40007,data querying
20931,40007,data querying
20932,40006,data storage
20933,40004,big data
20934,40008,health informatics
20935,40008,health informatics
20936,40001,data management
20937,40003,data modeling
20938,40005,data processing
20939,40008,health informatics
20940,40001,data management
20941,40006,data storage
20942,40008,health informatics
20943,40008,health informatics
20944,40002,indexing
20945,40006,data storage
20946,40007,data querying
20947,40008,health informatics
20948,40005,data processing
20949,40002,indexing
20950,40007,data querying
20951,40008,health informatics
20952,40007,data querying
20953,40005,data processing
20954,40005,data processing
20955,40007,data querying
20956,40002,indexing
20957,40002,indexing
20958,40002,indexing
20959,40001,data management
20960,40008,health informatics
20961,40003,data modeling
20962,40002,indexing
20963,40001,data management
20964,40005,data processing
20965,40003,data modeling
20966,40002,indexing
20967,40005,data processing
20968,40003,data modeling
20969,40003,data modeling
20970,40008,health informatics
20971,40002,indexing
20972,40008,health informatics
20973,40004,big data
20974,40006,data storage
20975,40004,big data
20976,40002,indexing
20977,40004,big data
20978,40006,data storage
20979,40004,big data
20980,40001,data management
20981,40001,data management
20982,40003,data modeling
20983,40005,data processing
20984,40007,data querying
20985,40002,indexing
20986,40006,data storage
20987,40006,data storage
20988,40005,data processing
20989,40007,data querying
20990,40001,data management
20991,40002,indexing
20992,40004,big data
20993,40003,data modeling
20994,40007,data querying
20995,40007,data querying
20996,40003,data modeling
20997,40001,data management
20998,40005,data processing
20999,40008,health informatics
21000,40005,data processing
21001,40007,data querying
21002,40004,big data
21003,40003,data modeling
21004,40003,data modeling
21005,40001,data management
21006,40007,data querying
21007,40006,data storage
21008,40004,big data
21009,40001,data management
21010,40008,health informatics
21011,40008,health informatics
21012,40008,health informatics
21013,40003,data modeling
21014,40004,big data
21015,40004,big data
21016,40007,data querying
21017,40005,data processing
21018,40004,big data
21019,40008,health informatics
21020,40001,data management
21021,40002,indexing
21022,40006,data storage
21023,40007,data querying
21024,40005,data processing
21025,40003,data modeling
21026,40001,data management
21027,40005,data processing
21028,40001,data management
21029,40004,big data
21030,40007,data querying
21031,40002,indexing
21032,40004,big data
21033,40001,data management
21034,40001,data management
21035,40002,indexing
21036,40001,data management
21037,40004,big data
21038,40003,data modeling
21039,40006,data storage
21040,40008,health informatics
21041,40004,big data
21042,40001,data management
21043,40003,data modeling
21044,40004,big data
21045,40003,data modeling
21046,40002,indexing
21047,40004,big data
21048,40004,big data
21049,40002,indexing
21050,40007,data querying
21051,40006,data storage
21052,40008,health informatics
21053,40007,data querying
21054,40008,health informatics
21055,40008,health informatics
21056,40002,indexing
21057,40002,indexing
21058,40003,data modeling
21059,40006,data storage
21060,40003,data modeling
21061,40005,data processing
21062,40002,indexing
21063,40004,big data
21064,40007,data querying
21065,40001,data management
21066,40005,data processing
21067,40003,data modeling
21068,40006,data storage
21069,40002,indexing
21070,40007,data querying
21071,40003,data modeling
21072,40003,data modeling
21073,40004,big data
21074,40006,data storage
21075,40008,health informatics
21076,40008,health informatics
21077,40001,data management
21078,40007,data querying
21079,40003,data modeling
21080,40008,health informatics
21081,40002,indexing
21082,40008,health informatics
21083,40004,big data
21084,40004,big data
21085,40002,indexing
21086,40007,data querying
21087,40002,indexing
21088,40002,indexing
21089,40006,data storage
21090,40007,data querying
21091,40003,data modeling
21092,40002,indexing
21093,40007,data querying
21094,40003,data modeling
21095,40004,big data
21096,40007,data querying
21097,40007,data querying
21098,40006,data storage
21099,40003,data modeling
21100,40002,indexing
21101,40001,data management
21102,40003,data modeling
21103,40001,data management
21104,40005,data processing
21105,40007,data querying
21106,40003,data modeling
21107,40003,data modeling
21108,40001,data management
21109,40008,health informatics
21110,40004,big data
21111,40007,data querying
21112,40004,big data
21113,40003,data modeling
21114,40003,data modeling
21115,40005,data processing
21116,40004,big data
21117,40007,data querying
21118,40007,data querying
21119,40006,data storage
21120,40006,data storage
21121,40002,indexing
21122,40006,data storage
21123,40007,data querying
21124,40008,health informatics
21125,40004,big data
21126,40003,data modeling
21127,40005,data processing
21128,40008,health informatics
21129,40008,health informatics
21130,40006,data storage
21131,40008,health informatics
21132,40004,big data
21133,40007,data querying
21134,40008,health informatics
21135,40004,big data
21136,40004,big data
21137,40007,data querying
21138,40003,data modeling
21139,40001,data management
21140,40002,indexing
21141,40006,data storage
21142,40007,data querying
21143,40006,data storage
21144,40003,data modeling
21145,40005,data processing
21146,40002,indexing
21147,40004,big data
21148,40005,data processing
21149,40005,data processing
21150,40007,data querying
21151,40003,data modeling
21152,40001,data management
21153,40003,data modeling
21154,40004,big data
21155,40001,data management
21156,40006,data storage
21157,40001,data management
21158,40002,indexing
21159,40007,data querying
21160,40003,data modeling
21161,40004,big data
21162,40002,indexing
21163,40008,health informatics
21164,40004,big data
21165,40002,indexing
21166,40002,indexing
21167,40005,data processing
21168,40001,data management
21169,40005,data processing
21170,40003,data modeling
21171,40001,data management
21172,40005,data processing
21173,40007,data querying
21174,40002,indexing
21175,40003,data modeling
21176,40004,big data
21177,40003,data modeling
21178,40003,data modeling
21179,40005,data processing
21180,40008,health informatics
21181,40003,data modeling
21182,40002,indexing
21183,40007,data querying
21184,40002,indexing
21185,40002,indexing
21186,40001,data management
21187,40007,data querying
21188,40001,data management
21189,40001,data management
21190,40002,indexing
21191,40004,big data
21192,40004,big data
21193,40004,big data
21194,40003,data modeling
21195,40008,health informatics
21196,40006,data storage
21197,40003,data modeling
21198,40003,data modeling
21199,40003,data modeling
21200,40007,data querying
21201,40003,data modeling
21202,40006,data storage
21203,40005,data processing
21204,40002,indexing
21205,40004,big data
21206,40003,data modeling
21207,40001,data management
21208,40001,data management
21209,40006,data storage
21210,40007,data querying
21211,40004,big data
21212,40007,data querying
21213,40006,data storage
21214,40004,big data
21215,40002,indexing
21216,40002,indexing
21217,40008,health informatics
21218,40004,big data
21219,40007,data querying
21220,40001,data management
21221,40008,health informatics
21222,40002,indexing
21223,40003,data modeling
21224,40005,data processing
21225,40008,health informatics
21226,40002,indexing
21227,40003,data modeling
21228,40007,data querying
21229,40005,data processing
21230,40008,health informatics
21231,40001,data management
21232,40006,data storage
21233,40008,health informatics
21234,40008,health informatics
21235,40006,data storage
21236,40001,data management
21237,40005,data processing
21238,40002,indexing
21239,40001,data management
21240,40007,data querying
21241,40006,data storage
21242,40001,data management
21243,40004,big data
21244,40005,data processing
21245,40008,health informatics
21246,40006,data storage
21247,40003,data modeling
21248,40007,data querying
21249,40002,indexing
21250,40005,data processing
21251,40006,data storage
21252,40006,data storage
21253,40002,indexing
21254,40006,data storage
