paperID	authorID	main
20997	10090	No
20998	10015	No
20999	10042	No
21000	10019	No
21001	10111	No
21002	10016	No
21003	10018	No
21004	10126	No
21005	10094	No
21006	10150	No
21007	10084	No
21008	10005	No
21009	10002	No
21010	10059	No
21011	10136	No
21012	10043	No
21013	10055	No
21014	10019	No
21015	10001	No
21016	10115	No
21017	10078	No
21018	10043	No
21019	10042	No
21020	10016	No
21021	10056	No
21022	10050	No
21023	10112	No
21024	10073	No
21025	10127	No
21026	10114	No
21027	10096	No
21028	10101	No
21029	10041	No
21030	10012	No
21031	10059	No
21032	10116	No
21033	10148	No
21034	10107	No
21035	10024	No
21036	10052	No
21037	10143	No
21038	10023	No
21039	10066	No
21040	10002	No
21041	10064	No
21042	10140	No
21043	10079	No
21044	10034	No
21045	10077	No
21046	10097	No
21047	10117	No
21048	10111	No
21049	10017	No
21050	10017	No
21051	10096	No
21052	10009	No
21053	10009	No
21054	10150	No
21055	10089	No
21056	10038	No
21057	10017	No
21058	10009	No
21059	10134	No
21060	10146	No
21061	10088	No
21062	10022	No
21063	10086	No
21064	10148	No
21065	10106	No
21066	10046	No
21067	10066	No
21068	10044	No
21069	10057	No
21070	10064	No
21071	10032	No
21072	10127	No
21073	10097	No
21074	10106	No
21075	10028	No
21076	10074	No
21077	10075	No
21078	10142	No
21079	10079	No
21080	10045	No
21081	10121	No
21082	10149	No
21083	10122	No
21084	10005	No
21085	10048	No
21086	10016	No
21087	10001	No
21088	10074	No
21089	10131	No
21090	10037	No
21091	10106	No
21092	10112	No
21093	10076	No
21094	10136	No
21095	10026	No
21096	10139	No
21097	10146	No
21098	10009	No
21099	10036	No
21100	10040	No
21101	10127	No
21102	10070	No
21103	10040	No
21104	10076	No
21105	10024	No
21106	10063	No
21107	10085	No
21108	10066	No
21109	10004	No
21110	10067	No
21111	10082	No
21112	10010	No
21113	10023	No
21114	10009	No
21115	10065	No
21116	10043	No
21117	10037	No
21118	10003	No
21119	10132	No
21120	10115	No
21121	10025	No
21122	10048	No
21123	10076	No
21124	10008	No
21125	10129	No
21126	10033	No
21127	10043	No
21128	10084	No
21129	10141	No
21130	10047	No
21131	10101	No
21132	10026	No
21133	10067	No
21134	10142	No
21135	10119	No
21136	10092	No
21137	10097	No
21138	10130	No
21139	10131	No
21140	10130	No
21141	10039	No
21142	10027	No
21143	10020	No
21144	10067	No
21145	10147	No
21146	10042	No
21147	10145	No
21148	10016	No
21149	10059	No
21150	10049	No
21151	10039	No
21152	10142	No
21153	10016	No
21154	10132	No
21155	10046	No
21156	10021	No
21157	10081	No
21158	10133	No
21159	10109	No
21160	10062	No
21161	10082	No
21162	10120	No
21163	10064	No
21164	10038	No
21165	10126	No
21166	10043	No
21167	10003	No
21168	10020	No
21169	10146	No
21170	10091	No
21171	10089	No
21172	10105	No
21173	10124	No
21174	10038	No
21175	10052	No
21176	10150	No
21177	10085	No
21178	10037	No
21179	10080	No
21180	10033	No
21181	10104	No
21182	10076	No
21183	10015	No
21184	10073	No
21185	10118	No
21186	10030	No
21187	10065	No
21188	10056	No
21189	10137	No
21190	10080	No
21191	10091	No
21192	10129	No
21193	10072	No
21194	10017	No
21195	10101	No
21196	10079	No
21197	10133	No
21198	10073	No
21199	10009	No
21200	10099	No
21201	10118	No
21202	10147	No
21203	10120	No
21204	10074	No
21205	10134	No
21206	10133	No
21207	10071	No
21208	10121	No
21209	10012	No
21210	10134	No
21211	10057	No
21212	10067	No
21213	10038	No
21214	10142	No
21215	10069	No
21216	10092	No
21217	10145	No
21218	10032	No
21219	10105	No
21220	10111	No
21221	10036	No
21222	10060	No
21223	10135	No
21224	10048	No
21225	10083	No
21226	10087	No
21227	10074	No
21228	10109	No
21229	10018	No
21230	10064	No
21231	10049	No
21232	10067	No
21233	10086	No
21234	10025	No
21235	10096	No
21236	10120	No
21237	10105	No
21238	10136	No
21239	10149	No
21240	10071	No
21241	10023	No
21242	10071	No
21243	10039	No
21244	10071	No
21245	10112	No
21246	10091	No
21247	10046	No
21248	10043	No
21249	10113	No
21250	10125	No
21251	10138	No
21252	10073	No
21253	10085	No
21254	10009	No
21255	10124	No
21256	10148	No
21257	10042	No
21258	10122	No
21259	10004	No
21260	10007	No
21261	10019	No
21262	10118	No
21263	10022	No
21264	10037	No
21265	10113	No
21266	10010	No
21267	10113	No
21268	10049	No
21269	10096	No
21270	10006	No
21271	10043	No
21272	10142	No
21273	10085	No
21274	10053	No
21275	10147	No
21276	10020	No
21277	10089	No
21278	10135	No
21279	10075	No
21280	10117	No
21281	10063	No
21282	10047	No
21283	10027	No
21284	10035	No
21285	10044	No
21286	10051	No
21287	10043	No
21288	10144	No
21289	10079	No
21290	10037	No
21291	10033	No
21292	10028	No
21293	10070	No
21294	10125	No
21295	10025	No
21296	10052	No
21297	10138	No
21298	10028	No
21299	10019	No
21300	10145	No
21301	10040	No
21302	10038	No
21303	10083	No
21304	10074	No
21305	10117	No
21306	10099	No
21307	10006	No
21308	10052	No
21309	10021	No
21310	10110	No
21311	10015	No
21312	10056	No
21313	10145	No
21314	10061	No
21315	10142	No
21316	10034	No
21317	10029	No
21318	10137	No
21319	10148	No
21320	10006	No
21321	10038	No
21322	10012	No
21323	10125	No
21324	10119	No
21325	10014	No
21326	10085	No
21327	10008	No
21328	10138	No
21329	10008	No
21330	10049	No
21331	10048	No
21332	10036	No
21333	10007	No
21334	10048	No
21335	10149	No
21336	10061	No
21337	10132	No
21338	10087	No
21339	10039	No
21340	10091	No
21341	10042	No
21342	10137	No
21343	10080	No
21344	10048	No
21345	10063	No
21346	10138	No
21347	10081	No
21348	10008	No
21349	10146	No
21350	10133	No
21351	10005	No
21352	10068	No
21353	10133	No
21354	10070	No
21355	10128	No
21356	10129	No
21357	10146	No
21358	10131	No
21359	10051	No
21360	10130	No
21361	10116	No
21362	10031	No
21363	10017	No
21364	10017	No
21365	10133	No
21366	10063	No
21367	10147	No
21368	10042	No
21369	10064	No
21370	10053	No
21371	10135	No
21372	10070	No
21373	10138	No
21374	10041	No
21375	10093	No
21376	10081	No
21377	10035	No
21378	10143	No
21379	10102	No
21380	10143	No
21381	10148	No
21382	10061	No
21383	10006	No
21384	10040	No
21385	10058	No
21386	10139	No
21387	10054	No
21388	10075	No
21389	10087	No
21390	10028	No
21391	10090	No
21392	10028	No
21393	10053	No
21394	10137	No
21395	10111	No
21396	10024	No
21397	10119	No
21398	10104	No
21399	10030	No
21400	10051	No
21401	10149	No
21402	10063	No
21403	10116	No
21404	10124	No
21405	10034	No
21406	10005	No
21407	10137	No
21408	10150	No
21409	10120	No
21410	10055	No
21411	10124	No
21412	10016	No
21413	10114	No
21414	10098	No
21415	10002	No
21416	10141	No
21417	10057	No
21418	10139	No
21419	10032	No
21420	10110	No
21421	10137	No
21422	10124	No
21423	10116	No
21424	10037	No
21425	10027	No
21426	10117	No
21427	10043	No
21428	10017	No
21429	10098	No
21430	10040	No
21431	10104	No
21432	10076	No
21433	10150	No
21434	10091	No
21435	10123	No
21436	10095	No
21437	10134	No
21438	10113	No
21439	10147	No
21440	10145	No
21441	10110	No
21442	10018	No
21443	10057	No
21444	10114	No
21445	10138	No
21446	10061	No
21447	10041	No
21448	10066	No
21449	10005	No
21450	10060	No
21451	10111	No
21452	10033	No
21453	10045	No
21454	10026	No
21455	10087	No
21456	10006	No
21457	10056	No
21458	10012	No
21459	10038	No
21460	10085	No
21461	10102	No
21462	10068	No
21463	10088	No
21464	10027	No
21465	10092	No
21466	10149	No
21467	10095	No
21468	10110	No
21469	10113	No
21470	10144	No
21471	10111	No
21472	10082	No
21473	10012	No
21474	10010	No
21475	10086	No
21476	10006	No
21477	10113	No
21478	10123	No
21479	10128	No
21480	10143	No
21481	10122	No
21482	10047	No
21483	10020	No
21484	10100	No
21485	10027	No
21486	10147	No
21487	10040	No
21488	10102	No
21489	10014	No
21490	10125	No
21491	10098	No
21492	10061	No
21493	10088	No
21494	10118	No
21495	10001	No
21496	10147	No
21497	10031	No
21498	10005	No
21499	10023	No
21500	10055	No
21501	10093	No
21502	10071	No
21503	10052	No
21504	10050	No
21505	10041	No
21506	10082	No
21507	10094	No
21508	10049	No
21509	10110	No
21510	10035	No
21511	10075	No
21512	10012	No
21513	10081	No
21514	10013	No
21515	10049	No
21516	10087	No
21517	10049	No
21518	10034	No
21519	10024	No
21520	10013	No
21521	10109	No
21522	10071	No
21523	10013	No
21524	10147	No
21525	10052	No
21526	10079	No
21527	10013	No
21528	10144	No
21529	10097	No
21530	10021	No
21531	10109	No
21532	10002	No
21533	10065	No
21534	10104	No
21535	10010	No
21536	10058	No
21537	10041	No
21538	10139	No
21539	10104	No
21540	10061	No
21541	10083	No
21542	10119	No
21543	10143	No
21544	10086	No
21545	10095	No
21546	10118	No
21547	10058	No
21548	10031	No
21549	10142	No
21550	10054	No
21551	10112	No
21552	10113	No
21553	10044	No
21554	10012	No
21555	10044	No
21556	10117	No
21557	10036	No
21558	10064	No
21559	10105	No
21560	10058	No
21561	10031	No
21562	10027	No
21563	10009	No
21564	10136	No
21565	10074	No
21566	10055	No
21567	10010	No
21568	10023	No
21569	10142	No
21570	10094	No
21571	10097	No
21572	10128	No
21573	10094	No
21574	10150	No
21575	10143	No
21576	10031	No
21577	10061	No
21578	10005	No
21579	10134	No
21580	10025	No
21581	10149	No
21582	10028	No
21583	10047	No
21584	10051	No
21585	10090	No
21586	10041	No
21587	10113	No
21588	10077	No
21589	10034	No
21590	10140	No
21591	10032	No
21592	10030	No
21593	10001	No
21594	10109	No
21595	10097	No
21596	10090	No
21597	10004	No
21598	10018	No
21599	10134	No
21600	10035	No
21601	10108	No
21602	10139	No
21603	10116	No
21604	10090	No
21605	10062	No
21606	10024	No
21607	10143	No
21608	10050	No
21609	10099	No
21610	10012	No
21611	10074	No
21612	10146	No
21613	10113	No
21614	10080	No
21615	10065	No
21616	10146	No
21617	10014	No
21618	10036	No
21619	10102	No
21620	10011	No
21621	10029	No
21622	10116	No
21623	10127	No
21624	10035	No
21625	10079	No
21626	10060	No
21627	10042	No
21628	10003	No
21629	10027	No
21630	10010	No
21631	10144	No
21632	10036	No
21633	10131	No
21634	10037	No
21635	10090	No
21636	10016	No
21637	10084	No
21638	10150	No
21639	10137	No
21640	10005	No
21641	10091	No
21642	10125	No
21643	10053	No
21644	10015	No
21645	10034	No
21646	10130	No
21647	10075	No
21648	10037	No
21649	10080	No
21650	10124	No
21651	10085	No
21652	10013	No
21653	10125	No
21654	10130	No
21655	10051	No
21656	10133	No
21657	10141	No
21658	10010	No
21659	10059	No
21660	10062	No
21661	10015	No
21662	10042	No
21663	10070	No
21664	10067	No
21665	10137	No
21666	10150	No
21667	10064	No
21668	10004	No
21669	10133	No
21670	10071	No
21671	10055	No
21672	10007	No
21673	10125	No
21674	10136	No
21675	10057	No
21676	10020	No
21677	10063	No
21678	10150	No
21679	10146	No
21680	10086	No
21681	10115	No
21682	10016	No
21683	10053	No
21684	10086	No
21685	10074	No
21686	10028	No
21687	10067	No
21688	10037	No
21689	10034	No
21690	10025	No
21691	10054	No
21692	10132	No
21693	10147	No
21694	10060	No
21695	10107	No
21696	10084	No
21697	10024	No
21698	10086	No
21699	10124	No
21700	10103	No
21701	10080	No
21702	10011	No
21703	10029	No
21704	10004	No
21705	10141	No
21706	10128	No
21707	10090	No
21708	10146	No
21709	10141	No
21710	10042	No
21711	10048	No
21712	10010	No
21713	10133	No
21714	10098	No
21715	10045	No
21716	10015	No
21717	10012	No
21718	10103	No
21719	10010	No
21720	10111	No
21721	10078	No
21722	10055	No
21723	10079	No
21724	10062	No
21725	10150	No
21726	10130	No
21727	10028	No
21728	10121	No
21729	10012	No
21730	10008	No
21731	10081	No
21732	10062	No
21733	10055	No
21734	10053	No
21735	10107	No
21736	10079	No
21737	10090	No
21738	10002	No
21739	10058	No
21740	10035	No
21741	10148	No
21742	10111	No
21743	10102	No
21744	10144	No
21745	10079	No
21746	10098	No
21747	10130	No
21748	10060	No
21749	10015	No
21750	10110	No
21751	10079	No
21752	10016	No
21753	10032	No
21754	10115	No
21755	10146	No
21756	10073	No
21757	10074	No
21758	10139	No
21759	10056	No
21760	10080	No
21761	10071	No
21762	10029	No
21763	10058	No
21764	10092	No
21765	10070	No
21766	10062	No
21767	10056	No
21768	10066	No
21769	10091	No
21770	10008	No
21771	10024	No
21772	10129	No
21773	10039	No
21774	10100	No
21775	10090	No
21776	10121	No
21777	10007	No
21778	10141	No
21779	10150	No
21780	10147	No
21781	10070	No
21782	10057	No
21783	10028	No
21784	10111	No
21785	10006	No
21786	10067	No
21787	10002	No
21788	10120	No
21789	10065	No
21790	10072	No
21791	10022	No
21792	10052	No
21793	10131	No
21794	10017	No
21795	10134	No
21796	10119	No
21797	10026	No
21798	10072	No
21799	10022	No
21800	10002	No
21801	10024	No
21802	10039	No
21803	10070	No
21804	10052	No
21805	10137	No
21806	10019	No
21807	10131	No
21808	10140	No
21809	10138	No
21810	10036	No
21811	10083	No
21812	10113	No
21813	10028	No
21814	10102	No
21815	10097	No
21816	10111	No
21817	10011	No
21818	10087	No
21819	10145	No
21820	10039	No
21821	10045	No
21822	10108	No
21823	10138	No
21824	10079	No
21825	10002	No
21826	10007	No
21827	10068	No
21828	10128	No
21829	10014	No
21830	10090	No
21831	10039	No
21832	10009	No
21833	10008	No
21834	10004	No
21835	10041	No
21836	10018	No
21837	10040	No
21838	10001	No
21839	10134	No
21840	10009	No
21841	10056	No
21842	10067	No
21843	10055	No
21844	10073	No
21845	10120	No
21846	10119	No
21847	10039	No
21848	10131	No
21849	10038	No
21850	10097	No
21851	10103	No
21852	10071	No
21853	10110	No
21854	10126	No
21855	10046	No
21856	10037	No
21857	10014	No
21858	10095	No
21859	10103	No
21860	10119	No
21861	10105	No
21862	10014	No
21863	10039	No
21864	10108	No
21865	10041	No
21866	10148	No
21867	10018	No
21868	10096	No
21869	10143	No
21870	10074	No
21871	10091	No
21872	10079	No
21873	10128	No
21874	10022	No
21875	10095	No
21876	10041	No
21877	10024	No
21878	10052	No
21879	10049	No
21880	10079	No
21881	10080	No
21882	10101	No
21883	10144	No
21884	10016	No
21885	10084	No
21886	10129	No
21887	10050	No
21888	10018	No
21889	10126	No
21890	10066	No
21891	10137	No
21892	10074	No
21893	10145	No
21894	10056	No
21895	10041	No
21896	10144	No
21897	10097	No
21898	10068	No
21899	10099	No
21900	10013	No
21901	10006	No
21902	10134	No
21903	10132	No
21904	10126	No
21905	10060	No
21906	10136	No
21907	10148	No
21908	10145	No
21909	10030	No
21910	10064	No
21911	10147	No
21912	10071	No
21913	10086	No
21914	10106	No
21915	10006	No
21916	10126	No
21917	10074	No
21918	10119	No
21919	10108	No
21920	10060	No
21921	10132	No
21922	10035	No
21923	10096	No
21924	10142	No
21925	10146	No
21926	10035	No
21927	10055	No
21928	10083	No
21929	10021	No
21930	10124	No
21931	10075	No
21932	10065	No
21933	10132	No
21934	10020	No
21935	10123	No
21936	10008	No
21937	10095	No
21938	10034	No
21939	10041	No
21940	10072	No
21941	10074	No
21942	10046	No
21943	10119	No
21944	10047	No
21945	10078	No
21946	10015	No
21947	10050	No
21948	10043	No
21949	10057	No
21950	10145	No
21951	10022	No
21952	10078	No
21953	10103	No
21954	10099	No
21955	10106	No
21956	10044	No
21957	10062	No
21958	10110	No
21959	10083	No
21960	10059	No
21961	10080	No
21962	10119	No
21963	10039	No
21964	10121	No
21965	10125	No
21966	10098	No
21967	10139	No
21968	10141	No
21969	10091	No
21970	10059	No
21971	10074	No
21972	10066	No
21973	10126	No
21974	10044	No
21975	10090	No
21976	10007	No
21977	10062	No
21978	10019	No
21979	10025	No
21980	10073	No
21981	10136	No
21982	10062	No
21983	10133	No
21984	10122	No
21985	10014	No
21986	10090	No
21987	10124	No
21988	10133	No
21989	10009	No
21990	10117	No
21991	10131	No
21992	10115	No
21993	10024	No
21994	10122	No
21995	10107	No
21996	10004	No
21997	10140	No
21998	10007	No
21999	10042	No
22000	10136	No
20001	10128	No
20002	10006	No
20003	10059	No
20004	10124	No
20005	10069	No
20006	10028	No
20007	10034	No
20008	10102	No
20009	10020	No
20010	10066	No
20011	10021	No
20012	10030	No
20013	10119	No
20014	10131	No
20015	10093	No
20016	10060	No
20017	10130	No
20018	10083	No
20019	10017	No
20020	10135	No
20021	10113	No
20022	10013	No
20023	10059	No
20024	10052	No
20025	10149	No
20026	10127	No
20027	10128	No
20028	10062	No
20029	10135	No
20030	10013	No
20031	10106	No
20032	10012	No
20033	10141	No
20034	10049	No
20035	10112	No
20036	10059	No
20037	10026	No
20038	10021	No
20039	10083	No
20040	10067	No
20041	10079	No
20042	10040	No
20043	10029	No
20044	10052	No
20045	10130	No
20046	10149	No
20047	10139	No
20048	10122	No
20049	10100	No
20050	10070	No
20051	10029	No
20052	10150	No
20053	10148	No
20054	10027	No
20055	10087	No
20056	10048	No
20057	10078	No
20058	10085	No
20059	10139	No
20060	10077	No
20061	10067	No
20062	10134	No
20063	10104	No
20064	10139	No
20065	10080	No
20066	10144	No
20067	10081	No
20068	10130	No
20069	10007	No
20070	10063	No
20071	10093	No
20072	10054	No
20073	10072	No
20074	10097	No
20075	10031	No
20076	10038	No
20077	10111	No
20078	10124	No
20079	10147	No
20080	10124	No
20081	10119	No
20082	10028	No
20083	10050	No
20084	10031	No
20085	10043	No
20086	10073	No
20087	10031	No
20088	10044	No
20089	10092	No
20090	10131	No
20091	10009	No
20092	10110	No
20093	10096	No
20094	10061	No
20095	10108	No
20096	10001	No
20097	10148	No
20098	10054	No
20099	10074	No
20100	10045	No
20101	10088	No
20102	10027	No
20103	10140	No
20104	10099	No
20105	10014	No
20106	10081	No
20107	10065	No
20108	10073	No
20109	10015	No
20110	10088	No
20111	10006	No
20112	10122	No
20113	10021	No
20114	10048	No
20115	10058	No
20116	10011	No
20117	10136	No
20118	10106	No
20119	10071	No
20120	10033	No
20121	10015	No
20122	10117	No
20123	10076	No
20124	10127	No
20125	10055	No
20126	10109	No
20127	10019	No
20128	10141	No
20129	10114	No
20130	10066	No
20131	10026	No
20132	10060	No
20133	10043	No
20134	10035	No
20135	10067	No
20136	10108	No
20137	10012	No
20138	10098	No
20139	10003	No
20140	10037	No
20141	10095	No
20142	10027	No
20143	10109	No
20144	10023	No
20145	10121	No
20146	10124	No
20147	10102	No
20148	10116	No
20149	10003	No
20150	10015	No
20151	10042	No
20152	10019	No
20153	10030	No
20154	10070	No
20155	10031	No
20156	10110	No
20157	10086	No
20158	10105	No
20159	10063	No
20160	10097	No
20161	10020	No
20162	10132	No
20163	10058	No
20164	10009	No
20165	10003	No
20166	10049	No
20167	10040	No
20168	10073	No
20169	10097	No
20170	10124	No
20171	10148	No
20172	10030	No
20173	10028	No
20174	10063	No
20175	10051	No
20176	10147	No
20177	10122	No
20178	10086	No
20179	10088	No
20180	10070	No
20181	10056	No
20182	10094	No
20183	10033	No
20184	10014	No
20185	10131	No
20186	10116	No
20187	10084	No
20188	10139	No
20189	10129	No
20190	10108	No
20191	10081	No
20192	10138	No
20193	10003	No
20194	10030	No
20195	10027	No
20196	10024	No
20197	10143	No
20198	10007	No
20199	10142	No
20200	10004	No
20201	10051	No
20202	10082	No
20203	10088	No
20204	10091	No
20205	10070	No
20206	10107	No
20207	10150	No
20208	10109	No
20209	10089	No
20210	10140	No
20211	10065	No
20212	10130	No
20213	10077	No
20214	10145	No
20215	10090	No
20216	10105	No
20217	10003	No
20218	10102	No
20219	10053	No
20220	10053	No
20221	10022	No
20222	10132	No
20223	10038	No
20224	10059	No
20225	10107	No
20226	10006	No
20227	10069	No
20228	10149	No
20229	10099	No
20230	10098	No
20231	10071	No
20232	10023	No
20233	10038	No
20234	10045	No
20235	10044	No
20236	10061	No
20237	10039	No
20238	10065	No
20239	10005	No
20240	10015	No
20241	10010	No
20242	10059	No
20243	10131	No
20244	10072	No
20245	10103	No
20246	10026	No
20247	10016	No
20248	10024	No
20249	10104	No
20250	10115	No
20251	10008	No
20252	10098	No
20253	10139	No
20254	10066	No
20255	10010	No
20256	10099	No
20257	10125	No
20258	10128	No
20259	10011	No
20260	10063	No
20261	10049	No
20262	10062	No
20263	10068	No
20264	10143	No
20265	10111	No
20266	10069	No
20267	10045	No
20268	10027	No
20269	10068	No
20270	10043	No
20271	10138	No
20272	10123	No
20273	10123	No
20274	10134	No
20275	10063	No
20276	10085	No
20277	10011	No
20278	10110	No
20279	10105	No
20280	10110	No
20281	10080	No
20282	10046	No
20283	10149	No
20284	10132	No
20285	10085	No
20286	10075	No
20287	10020	No
20288	10024	No
20289	10095	No
20290	10129	No
20291	10045	No
20292	10027	No
20293	10126	No
20294	10065	No
20295	10121	No
20296	10120	No
20297	10093	No
20298	10094	No
20299	10136	No
20300	10029	No
20301	10122	No
20302	10100	No
20303	10021	No
20304	10007	No
20305	10047	No
20306	10010	No
20307	10016	No
20308	10093	No
20309	10097	No
20310	10003	No
20311	10017	No
20312	10059	No
20313	10053	No
20314	10147	No
20315	10115	No
20316	10038	No
20317	10025	No
20318	10128	No
20319	10054	No
20320	10125	No
20321	10126	No
20322	10034	No
20323	10113	No
20324	10142	No
20325	10014	No
20326	10021	No
20327	10013	No
20328	10084	No
20329	10111	No
20330	10017	No
20331	10084	No
20332	10005	No
20333	10013	No
20334	10021	No
20335	10107	No
20336	10061	No
20337	10038	No
20338	10146	No
20339	10064	No
20340	10097	No
20341	10008	No
20342	10044	No
20343	10061	No
20344	10047	No
20345	10036	No
20346	10058	No
20347	10144	No
20348	10050	No
20349	10108	No
20350	10125	No
20351	10090	No
20352	10142	No
20353	10069	No
20354	10038	No
20355	10111	No
20356	10133	No
20357	10078	No
20358	10022	No
20359	10126	No
20360	10081	No
20361	10118	No
20362	10087	No
20363	10109	No
20364	10108	No
20365	10040	No
20366	10140	No
20367	10126	No
20368	10011	No
20369	10143	No
20370	10099	No
20371	10108	No
20372	10100	No
20373	10135	No
20374	10084	No
20375	10122	No
20376	10049	No
20377	10124	No
20378	10109	No
20379	10012	No
20380	10110	No
20381	10145	No
20382	10025	No
20383	10007	No
20384	10088	No
20385	10101	No
20386	10137	No
20387	10072	No
20388	10031	No
20389	10129	No
20390	10065	No
20391	10005	No
20392	10006	No
20393	10091	No
20394	10066	No
20395	10145	No
20396	10096	No
20397	10056	No
20398	10051	No
20399	10059	No
20400	10066	No
20401	10134	No
20402	10058	No
20403	10146	No
20404	10023	No
20405	10067	No
20406	10100	No
20407	10033	No
20408	10132	No
20409	10100	No
20410	10087	No
20411	10080	No
20412	10039	No
20413	10078	No
20414	10030	No
20415	10060	No
20416	10132	No
20417	10112	No
20418	10118	No
20419	10092	No
20420	10077	No
20421	10115	No
20422	10004	No
20423	10147	No
20424	10125	No
20425	10110	No
20426	10016	No
20427	10042	No
20428	10067	No
20429	10127	No
20430	10148	No
20431	10019	No
20432	10057	No
20433	10006	No
20434	10098	No
20435	10117	No
20436	10074	No
20437	10058	No
20438	10047	No
20439	10098	No
20440	10030	No
20441	10092	No
20442	10043	No
20443	10027	No
20444	10142	No
20445	10130	No
20446	10046	No
20447	10048	No
20448	10137	No
20449	10115	No
20450	10017	No
20451	10076	No
20452	10119	No
20453	10020	No
20454	10069	No
20455	10094	No
20456	10069	No
20457	10008	No
20458	10096	No
20459	10133	No
20460	10066	No
20461	10066	No
20462	10063	No
20463	10115	No
20464	10114	No
20465	10147	No
20466	10042	No
20467	10097	No
20468	10011	No
20469	10019	No
20470	10008	No
20471	10079	No
20472	10039	No
20473	10001	No
20474	10060	No
20475	10050	No
20476	10125	No
20477	10119	No
20478	10089	No
20479	10116	No
20480	10022	No
20481	10113	No
20482	10009	No
20483	10104	No
20484	10123	No
20485	10145	No
20486	10066	No
20487	10121	No
20488	10049	No
20489	10127	No
20490	10111	No
20491	10150	No
20492	10016	No
20493	10076	No
20494	10131	No
20495	10044	No
20496	10083	No
20497	10023	No
20498	10077	No
20499	10046	No
20500	10050	No
20501	10047	No
20502	10109	No
20503	10137	No
20504	10125	No
20505	10053	No
20506	10045	No
20507	10137	No
20508	10097	No
20509	10077	No
20510	10089	No
20511	10060	No
20512	10060	No
20513	10054	No
20514	10003	No
20515	10033	No
20516	10044	No
20517	10028	No
20518	10126	No
20519	10116	No
20520	10030	No
20521	10036	No
20522	10048	No
20523	10106	No
20524	10138	No
20525	10074	No
20526	10114	No
20527	10015	No
20528	10144	No
20529	10024	No
20530	10089	No
20531	10095	No
20532	10100	No
20533	10032	No
20534	10117	No
20535	10013	No
20536	10080	No
20537	10106	No
20538	10018	No
20539	10085	No
20540	10141	No
20541	10149	No
20542	10078	No
20543	10079	No
20544	10115	No
20545	10120	No
20546	10131	No
20547	10122	No
20548	10025	No
20549	10001	No
20550	10016	No
20551	10053	No
20552	10013	No
20553	10144	No
20554	10100	No
20555	10111	No
20556	10124	No
20557	10076	No
20558	10017	No
20559	10051	No
20560	10121	No
20561	10019	No
20562	10031	No
20563	10023	No
20564	10012	No
20565	10011	No
20566	10018	No
20567	10042	No
20568	10083	No
20569	10127	No
20570	10097	No
20571	10068	No
20572	10063	No
20573	10009	No
20574	10084	No
20575	10028	No
20576	10014	No
20577	10116	No
20578	10130	No
20579	10130	No
20580	10114	No
20581	10101	No
20582	10045	No
20583	10107	No
20584	10139	No
20585	10101	No
20586	10123	No
20587	10015	No
20588	10108	No
20589	10084	No
20590	10057	No
20591	10035	No
20592	10127	No
20593	10116	No
20594	10066	No
20595	10027	No
20596	10022	No
20597	10126	No
20598	10057	No
20599	10004	No
20600	10040	No
20601	10112	No
20602	10028	No
20603	10016	No
20604	10079	No
20605	10128	No
20606	10119	No
20607	10097	No
20608	10070	No
20609	10058	No
20610	10094	No
20611	10050	No
20612	10099	No
20613	10106	No
20614	10088	No
20615	10132	No
20616	10041	No
20617	10112	No
20618	10116	No
20619	10111	No
20620	10098	No
20621	10108	No
20622	10150	No
20623	10078	No
20624	10031	No
20625	10025	No
20626	10003	No
20627	10100	No
20628	10124	No
20629	10131	No
20630	10144	No
20631	10133	No
20632	10122	No
20633	10086	No
20634	10124	No
20635	10056	No
20636	10039	No
20637	10127	No
20638	10070	No
20639	10131	No
20640	10019	No
20641	10119	No
20642	10092	No
20643	10107	No
20644	10021	No
20645	10082	No
20646	10067	No
20647	10124	No
20648	10070	No
20649	10023	No
20650	10039	No
20651	10071	No
20652	10048	No
20653	10110	No
20654	10079	No
20655	10055	No
20656	10074	No
20657	10097	No
20658	10132	No
20659	10085	No
20660	10087	No
20661	10078	No
20662	10041	No
20663	10032	No
20664	10025	No
20665	10136	No
20666	10024	No
20667	10105	No
20668	10141	No
20669	10101	No
20670	10032	No
20671	10148	No
20672	10015	No
20673	10135	No
20674	10132	No
20675	10085	No
20676	10130	No
20677	10138	No
20678	10003	No
20679	10082	No
20680	10145	No
20681	10087	No
20682	10146	No
20683	10099	No
20684	10032	No
20685	10119	No
20686	10082	No
20687	10080	No
20688	10037	No
20689	10025	No
20690	10070	No
20691	10124	No
20692	10088	No
20693	10109	No
20694	10136	No
20695	10128	No
20696	10126	No
20697	10085	No
20698	10096	No
20699	10114	No
20700	10024	No
20701	10076	No
20702	10079	No
20703	10131	No
20704	10105	No
20705	10106	No
20706	10118	No
20707	10141	No
20708	10027	No
20709	10067	No
20710	10112	No
20711	10118	No
20712	10012	No
20713	10086	No
20714	10120	No
20715	10134	No
20716	10114	No
20717	10134	No
20718	10032	No
20719	10050	No
20720	10094	No
20721	10039	No
20722	10129	No
20723	10140	No
20724	10015	No
20725	10140	No
20726	10030	No
20727	10100	No
20728	10001	No
20729	10076	No
20730	10065	No
20731	10074	No
20732	10130	No
20733	10046	No
20734	10053	No
20735	10073	No
20736	10089	No
20737	10053	No
20738	10011	No
20739	10031	No
20740	10145	No
20741	10127	No
20742	10091	No
20743	10147	No
20744	10112	No
