paperID,authorID,review,decision
20942,10032,Bad bad...,Denied
20943,10062,Nice Nice...,Approved
20944,10101,Nice Nice...,Approved
20945,10042,Bad bad...,Denied
20946,10066,Bad bad...,Denied
20947,10111,Nice Nice...,Approved
20948,10075,Bad bad...,Denied
20949,10148,Nice Nice...,Approved
20950,10141,Nice Nice...,Approved
20951,10109,Nice Nice...,Approved
20952,10142,Nice Nice...,Approved
20953,10128,Nice Nice...,Approved
20954,10024,Nice Nice...,Approved
20955,10098,Nice Nice...,Approved
20956,10038,Nice Nice...,Approved
20957,10050,Nice Nice...,Approved
20958,10031,Nice Nice...,Approved
20959,10038,Nice Nice...,Approved
20960,10031,Nice Nice...,Approved
20961,10073,Nice Nice...,Approved
20962,10118,Nice Nice...,Approved
20963,10030,Bad bad...,Denied
20964,10077,Bad bad...,Denied
20965,10096,Bad bad...,Denied
20966,10145,Bad bad...,Denied
20967,10079,Bad bad...,Denied
20968,10058,Nice Nice...,Approved
20969,10131,Nice Nice...,Approved
20970,10130,Nice Nice...,Approved
20971,10015,Nice Nice...,Approved
20972,10012,Nice Nice...,Approved
20973,10065,Nice Nice...,Approved
20974,10058,Nice Nice...,Approved
20975,10074,Nice Nice...,Approved
20976,10082,Nice Nice...,Approved
20977,10133,Nice Nice...,Approved
20978,10147,Nice Nice...,Approved
20979,10082,Nice Nice...,Approved
20980,10132,Nice Nice...,Approved
20981,10095,Nice Nice...,Approved
20982,10035,Bad bad...,Denied
20983,10029,Bad bad...,Denied
20984,10148,Bad bad...,Denied
20985,10133,Bad bad...,Denied
20986,10083,Nice Nice...,Approved
20987,10067,Nice Nice...,Approved
20988,10111,Bad bad...,Denied
20989,10092,Bad bad...,Denied
20990,10119,Nice Nice...,Approved
20991,10020,Nice Nice...,Approved
20992,10146,Nice Nice...,Approved
20993,10040,Nice Nice...,Approved
20994,10092,Nice Nice...,Approved
20995,10145,Bad bad...,Denied
20996,10134,Nice Nice...,Approved
20997,10048,Bad bad...,Denied
20998,10088,Nice Nice...,Approved
20999,10068,Bad bad...,Denied
21000,10115,Nice Nice...,Approved
21001,10147,Bad bad...,Denied
21002,10073,Bad bad...,Denied
21003,10093,Bad bad...,Denied
21004,10052,Bad bad...,Denied
21005,10118,Nice Nice...,Approved
21006,10020,Nice Nice...,Approved
21007,10094,Bad bad...,Denied
21008,10038,Nice Nice...,Approved
21009,10047,Bad bad...,Denied
21010,10146,Nice Nice...,Approved
21011,10128,Bad bad...,Denied
21012,10050,Bad bad...,Denied
21013,10005,Nice Nice...,Approved
21014,10121,Bad bad...,Denied
21015,10122,Nice Nice...,Approved
21016,10126,Bad bad...,Denied
21017,10068,Nice Nice...,Approved
21018,10026,Bad bad...,Denied
21019,10004,Bad bad...,Denied
21020,10094,Nice Nice...,Approved
21021,10036,Nice Nice...,Approved
21022,10064,Bad bad...,Denied
21023,10088,Bad bad...,Denied
21024,10045,Nice Nice...,Approved
21025,10057,Bad bad...,Denied
21026,10066,Bad bad...,Denied
21027,10061,Bad bad...,Denied
21028,10072,Nice Nice...,Approved
21029,10038,Nice Nice...,Approved
21030,10123,Nice Nice...,Approved
21031,10090,Bad bad...,Denied
21032,10016,Nice Nice...,Approved
21033,10135,Bad bad...,Denied
21034,10034,Bad bad...,Denied
21035,10017,Bad bad...,Denied
21036,10093,Nice Nice...,Approved
21037,10118,Nice Nice...,Approved
21038,10138,Nice Nice...,Approved
21039,10021,Nice Nice...,Approved
21040,10037,Nice Nice...,Approved
21041,10008,Nice Nice...,Approved
21042,10056,Nice Nice...,Approved
21043,10140,Bad bad...,Denied
21044,10139,Bad bad...,Denied
21045,10109,Nice Nice...,Approved
21046,10003,Nice Nice...,Approved
21047,10094,Bad bad...,Denied
21048,10047,Nice Nice...,Approved
21049,10039,Bad bad...,Denied
21050,10105,Nice Nice...,Approved
21051,10067,Nice Nice...,Approved
21052,10115,Nice Nice...,Approved
21053,10093,Bad bad...,Denied
21054,10019,Bad bad...,Denied
21055,10150,Bad bad...,Denied
21056,10001,Nice Nice...,Approved
21057,10056,Nice Nice...,Approved
21058,10063,Nice Nice...,Approved
21059,10061,Nice Nice...,Approved
21060,10046,Nice Nice...,Approved
21061,10144,Bad bad...,Denied
21062,10024,Nice Nice...,Approved
21063,10080,Bad bad...,Denied
21064,10099,Nice Nice...,Approved
21065,10135,Nice Nice...,Approved
21066,10003,Nice Nice...,Approved
21067,10079,Bad bad...,Denied
21068,10102,Bad bad...,Denied
21069,10049,Bad bad...,Denied
21070,10054,Bad bad...,Denied
21071,10060,Bad bad...,Denied
21072,10058,Bad bad...,Denied
21073,10015,Nice Nice...,Approved
21074,10061,Bad bad...,Denied
21075,10119,Nice Nice...,Approved
21076,10125,Nice Nice...,Approved
21077,10134,Nice Nice...,Approved
21078,10125,Bad bad...,Denied
21079,10094,Nice Nice...,Approved
21080,10089,Nice Nice...,Approved
21081,10020,Nice Nice...,Approved
21082,10006,Nice Nice...,Approved
21083,10064,Bad bad...,Denied
21084,10120,Bad bad...,Denied
21085,10063,Bad bad...,Denied
21086,10027,Bad bad...,Denied
21087,10058,Bad bad...,Denied
21088,10097,Bad bad...,Denied
21089,10088,Nice Nice...,Approved
21090,10139,Bad bad...,Denied
21091,10115,Nice Nice...,Approved
21092,10045,Nice Nice...,Approved
21093,10085,Nice Nice...,Approved
21094,10016,Bad bad...,Denied
21095,10051,Bad bad...,Denied
21096,10129,Bad bad...,Denied
21097,10090,Nice Nice...,Approved
21098,10043,Nice Nice...,Approved
21099,10113,Nice Nice...,Approved
21100,10005,Bad bad...,Denied
21101,10042,Nice Nice...,Approved
21102,10056,Nice Nice...,Approved
21103,10024,Bad bad...,Denied
21104,10029,Nice Nice...,Approved
21105,10075,Nice Nice...,Approved
21106,10144,Nice Nice...,Approved
21107,10127,Nice Nice...,Approved
21108,10144,Nice Nice...,Approved
21109,10037,Nice Nice...,Approved
21110,10133,Nice Nice...,Approved
21111,10084,Bad bad...,Denied
21112,10006,Nice Nice...,Approved
21113,10039,Nice Nice...,Approved
21114,10074,Nice Nice...,Approved
21115,10104,Bad bad...,Denied
21116,10046,Bad bad...,Denied
21117,10005,Nice Nice...,Approved
21118,10145,Nice Nice...,Approved
21119,10103,Nice Nice...,Approved
21120,10038,Nice Nice...,Approved
21121,10021,Nice Nice...,Approved
21122,10116,Nice Nice...,Approved
21123,10069,Nice Nice...,Approved
21124,10050,Nice Nice...,Approved
21125,10045,Nice Nice...,Approved
21126,10150,Bad bad...,Denied
21127,10041,Nice Nice...,Approved
21128,10033,Bad bad...,Denied
21129,10060,Nice Nice...,Approved
21130,10061,Nice Nice...,Approved
21131,10056,Bad bad...,Denied
21132,10027,Bad bad...,Denied
21133,10104,Nice Nice...,Approved
21134,10033,Nice Nice...,Approved
21135,10066,Bad bad...,Denied
21136,10040,Bad bad...,Denied
21137,10114,Bad bad...,Denied
21138,10022,Bad bad...,Denied
21139,10048,Nice Nice...,Approved
21140,10012,Nice Nice...,Approved
21141,10119,Nice Nice...,Approved
21142,10009,Nice Nice...,Approved
21143,10065,Bad bad...,Denied
21144,10043,Nice Nice...,Approved
21145,10025,Bad bad...,Denied
21146,10083,Nice Nice...,Approved
21147,10064,Bad bad...,Denied
21148,10063,Bad bad...,Denied
21149,10069,Nice Nice...,Approved
21150,10034,Nice Nice...,Approved
21151,10106,Nice Nice...,Approved
21152,10016,Bad bad...,Denied
21153,10022,Bad bad...,Denied
21154,10099,Bad bad...,Denied
21155,10124,Nice Nice...,Approved
21156,10084,Nice Nice...,Approved
21157,10091,Nice Nice...,Approved
21158,10075,Nice Nice...,Approved
21159,10111,Nice Nice...,Approved
21160,10117,Bad bad...,Denied
21161,10130,Nice Nice...,Approved
21162,10055,Nice Nice...,Approved
21163,10123,Bad bad...,Denied
21164,10114,Bad bad...,Denied
21165,10082,Bad bad...,Denied
21166,10019,Bad bad...,Denied
21167,10108,Nice Nice...,Approved
21168,10005,Bad bad...,Denied
21169,10102,Nice Nice...,Approved
21170,10051,Nice Nice...,Approved
21171,10066,Nice Nice...,Approved
21172,10077,Bad bad...,Denied
21173,10122,Nice Nice...,Approved
21174,10052,Nice Nice...,Approved
21175,10132,Nice Nice...,Approved
21176,10021,Nice Nice...,Approved
21177,10063,Nice Nice...,Approved
21178,10120,Nice Nice...,Approved
21179,10001,Nice Nice...,Approved
21180,10001,Bad bad...,Denied
21181,10036,Bad bad...,Denied
21182,10041,Bad bad...,Denied
21183,10055,Nice Nice...,Approved
21184,10085,Bad bad...,Denied
21185,10034,Nice Nice...,Approved
21186,10024,Nice Nice...,Approved
21187,10030,Bad bad...,Denied
21188,10149,Nice Nice...,Approved
21189,10038,Nice Nice...,Approved
21190,10107,Nice Nice...,Approved
21191,10038,Bad bad...,Denied
21192,10048,Nice Nice...,Approved
21193,10144,Bad bad...,Denied
21194,10011,Bad bad...,Denied
21195,10070,Nice Nice...,Approved
21196,10140,Nice Nice...,Approved
21197,10060,Nice Nice...,Approved
21198,10068,Nice Nice...,Approved
21199,10126,Bad bad...,Denied
21200,10150,Nice Nice...,Approved
21201,10094,Bad bad...,Denied
21202,10031,Bad bad...,Denied
21203,10130,Bad bad...,Denied
21204,10070,Nice Nice...,Approved
21205,10073,Nice Nice...,Approved
21206,10099,Bad bad...,Denied
21207,10016,Bad bad...,Denied
21208,10081,Nice Nice...,Approved
21209,10114,Bad bad...,Denied
21210,10064,Bad bad...,Denied
21211,10034,Nice Nice...,Approved
21212,10107,Bad bad...,Denied
21213,10074,Nice Nice...,Approved
21214,10027,Nice Nice...,Approved
21215,10035,Bad bad...,Denied
21216,10144,Bad bad...,Denied
21217,10009,Nice Nice...,Approved
21218,10098,Nice Nice...,Approved
21219,10088,Nice Nice...,Approved
21220,10132,Nice Nice...,Approved
21221,10100,Nice Nice...,Approved
21222,10028,Nice Nice...,Approved
21223,10034,Bad bad...,Denied
21224,10149,Bad bad...,Denied
21225,10128,Nice Nice...,Approved
21226,10078,Nice Nice...,Approved
21227,10078,Bad bad...,Denied
21228,10070,Nice Nice...,Approved
21229,10001,Bad bad...,Denied
21230,10081,Nice Nice...,Approved
21231,10108,Bad bad...,Denied
21232,10065,Nice Nice...,Approved
21233,10021,Nice Nice...,Approved
21234,10095,Bad bad...,Denied
21235,10147,Nice Nice...,Approved
21236,10047,Bad bad...,Denied
21237,10134,Nice Nice...,Approved
21238,10125,Bad bad...,Denied
21239,10051,Nice Nice...,Approved
21240,10072,Nice Nice...,Approved
21241,10107,Nice Nice...,Approved
21242,10119,Nice Nice...,Approved
21243,10050,Nice Nice...,Approved
21244,10133,Nice Nice...,Approved
21245,10079,Bad bad...,Denied
21246,10035,Nice Nice...,Approved
21247,10139,Nice Nice...,Approved
21248,10115,Bad bad...,Denied
21249,10087,Nice Nice...,Approved
21250,10005,Bad bad...,Denied
21251,10111,Nice Nice...,Approved
21252,10090,Nice Nice...,Approved
21253,10088,Bad bad...,Denied
21254,10114,Bad bad...,Denied
21255,10103,Nice Nice...,Approved
21256,10064,Bad bad...,Denied
21257,10112,Nice Nice...,Approved
21258,10137,Nice Nice...,Approved
21259,10072,Nice Nice...,Approved
21260,10088,Bad bad...,Denied
21261,10120,Bad bad...,Denied
21262,10021,Nice Nice...,Approved
21263,10053,Nice Nice...,Approved
21264,10067,Nice Nice...,Approved
21265,10017,Bad bad...,Denied
21266,10125,Nice Nice...,Approved
21267,10076,Bad bad...,Denied
21268,10024,Nice Nice...,Approved
21269,10018,Nice Nice...,Approved
21270,10065,Bad bad...,Denied
21271,10121,Nice Nice...,Approved
21272,10038,Nice Nice...,Approved
21273,10104,Nice Nice...,Approved
21274,10119,Nice Nice...,Approved
21275,10120,Bad bad...,Denied
21276,10143,Bad bad...,Denied
21277,10083,Nice Nice...,Approved
21278,10143,Bad bad...,Denied
21279,10119,Nice Nice...,Approved
21280,10033,Nice Nice...,Approved
21281,10049,Bad bad...,Denied
21282,10082,Nice Nice...,Approved
21283,10129,Nice Nice...,Approved
21284,10083,Bad bad...,Denied
21285,10038,Bad bad...,Denied
21286,10036,Bad bad...,Denied
21287,10023,Nice Nice...,Approved
21288,10150,Nice Nice...,Approved
21289,10109,Nice Nice...,Approved
21290,10138,Nice Nice...,Approved
21291,10135,Bad bad...,Denied
21292,10119,Nice Nice...,Approved
21293,10078,Nice Nice...,Approved
21294,10056,Nice Nice...,Approved
21295,10098,Bad bad...,Denied
21296,10139,Bad bad...,Denied
21297,10136,Nice Nice...,Approved
21298,10081,Bad bad...,Denied
21299,10115,Nice Nice...,Approved
21300,10011,Bad bad...,Denied
21301,10036,Bad bad...,Denied
21302,10118,Bad bad...,Denied
21303,10098,Bad bad...,Denied
21304,10117,Nice Nice...,Approved
21305,10013,Bad bad...,Denied
21306,10069,Nice Nice...,Approved
21307,10114,Bad bad...,Denied
21308,10026,Bad bad...,Denied
21309,10045,Bad bad...,Denied
21310,10147,Bad bad...,Denied
21311,10115,Nice Nice...,Approved
21312,10015,Nice Nice...,Approved
21313,10019,Bad bad...,Denied
21314,10028,Nice Nice...,Approved
21315,10109,Nice Nice...,Approved
21316,10102,Bad bad...,Denied
21317,10017,Bad bad...,Denied
21318,10067,Bad bad...,Denied
21319,10066,Bad bad...,Denied
21320,10118,Bad bad...,Denied
21321,10116,Bad bad...,Denied
21322,10041,Nice Nice...,Approved
21323,10102,Nice Nice...,Approved
21324,10017,Bad bad...,Denied
21325,10121,Nice Nice...,Approved
21326,10015,Bad bad...,Denied
21327,10070,Bad bad...,Denied
21328,10108,Bad bad...,Denied
21329,10012,Bad bad...,Denied
21330,10124,Bad bad...,Denied
21331,10077,Bad bad...,Denied
21332,10149,Nice Nice...,Approved
21333,10008,Bad bad...,Denied
21334,10033,Nice Nice...,Approved
21335,10045,Bad bad...,Denied
21336,10020,Nice Nice...,Approved
21337,10021,Nice Nice...,Approved
21338,10135,Bad bad...,Denied
21339,10125,Nice Nice...,Approved
21340,10140,Nice Nice...,Approved
21341,10117,Nice Nice...,Approved
21342,10089,Bad bad...,Denied
21343,10031,Bad bad...,Denied
21344,10113,Nice Nice...,Approved
21345,10042,Bad bad...,Denied
21346,10113,Nice Nice...,Approved
21347,10033,Nice Nice...,Approved
21348,10130,Bad bad...,Denied
21349,10024,Nice Nice...,Approved
21350,10092,Bad bad...,Denied
21351,10012,Nice Nice...,Approved
21352,10097,Nice Nice...,Approved
21353,10014,Bad bad...,Denied
21354,10053,Nice Nice...,Approved
21355,10058,Nice Nice...,Approved
21356,10109,Nice Nice...,Approved
21357,10053,Bad bad...,Denied
21358,10064,Bad bad...,Denied
21359,10049,Bad bad...,Denied
21360,10004,Nice Nice...,Approved
21361,10031,Bad bad...,Denied
21362,10026,Bad bad...,Denied
21363,10140,Nice Nice...,Approved
21364,10084,Nice Nice...,Approved
21365,10069,Nice Nice...,Approved
21366,10080,Nice Nice...,Approved
21367,10044,Nice Nice...,Approved
21368,10070,Nice Nice...,Approved
21369,10098,Nice Nice...,Approved
21370,10116,Nice Nice...,Approved
21371,10073,Nice Nice...,Approved
21372,10064,Bad bad...,Denied
21373,10104,Nice Nice...,Approved
21374,10043,Bad bad...,Denied
21375,10044,Nice Nice...,Approved
21376,10107,Nice Nice...,Approved
21377,10136,Nice Nice...,Approved
21378,10063,Nice Nice...,Approved
21379,10077,Bad bad...,Denied
21380,10016,Nice Nice...,Approved
21381,10020,Nice Nice...,Approved
21382,10074,Nice Nice...,Approved
21383,10100,Bad bad...,Denied
21384,10096,Bad bad...,Denied
21385,10073,Nice Nice...,Approved
21386,10119,Nice Nice...,Approved
21387,10059,Nice Nice...,Approved
21388,10048,Nice Nice...,Approved
21389,10120,Bad bad...,Denied
21390,10066,Bad bad...,Denied
21391,10019,Bad bad...,Denied
21392,10057,Bad bad...,Denied
21393,10038,Bad bad...,Denied
21394,10004,Nice Nice...,Approved
21395,10074,Nice Nice...,Approved
21396,10040,Bad bad...,Denied
21397,10072,Nice Nice...,Approved
21398,10113,Nice Nice...,Approved
21399,10122,Bad bad...,Denied
21400,10111,Bad bad...,Denied
21401,10061,Nice Nice...,Approved
21402,10100,Nice Nice...,Approved
21403,10089,Nice Nice...,Approved
21404,10075,Nice Nice...,Approved
21405,10042,Nice Nice...,Approved
21406,10136,Bad bad...,Denied
21407,10124,Bad bad...,Denied
21408,10096,Nice Nice...,Approved
21409,10038,Nice Nice...,Approved
21410,10064,Bad bad...,Denied
21411,10138,Bad bad...,Denied
21412,10144,Bad bad...,Denied
21413,10138,Bad bad...,Denied
21414,10124,Nice Nice...,Approved
21415,10127,Bad bad...,Denied
21416,10127,Bad bad...,Denied
21417,10058,Nice Nice...,Approved
21418,10043,Bad bad...,Denied
21419,10017,Nice Nice...,Approved
21420,10015,Bad bad...,Denied
21421,10059,Nice Nice...,Approved
21422,10145,Nice Nice...,Approved
21423,10130,Bad bad...,Denied
21424,10130,Nice Nice...,Approved
21425,10104,Bad bad...,Denied
21426,10121,Nice Nice...,Approved
21427,10085,Bad bad...,Denied
21428,10116,Nice Nice...,Approved
21429,10122,Nice Nice...,Approved
21430,10011,Nice Nice...,Approved
21431,10009,Nice Nice...,Approved
21432,10021,Nice Nice...,Approved
21433,10097,Nice Nice...,Approved
21434,10016,Bad bad...,Denied
21435,10021,Bad bad...,Denied
21436,10020,Bad bad...,Denied
21437,10080,Bad bad...,Denied
21438,10014,Nice Nice...,Approved
21439,10005,Nice Nice...,Approved
21440,10032,Bad bad...,Denied
21441,10124,Nice Nice...,Approved
21442,10071,Nice Nice...,Approved
21443,10016,Bad bad...,Denied
21444,10019,Nice Nice...,Approved
21445,10132,Nice Nice...,Approved
21446,10149,Bad bad...,Denied
21447,10070,Nice Nice...,Approved
21448,10004,Bad bad...,Denied
21449,10120,Bad bad...,Denied
21450,10085,Bad bad...,Denied
21451,10016,Bad bad...,Denied
21452,10028,Bad bad...,Denied
21453,10033,Bad bad...,Denied
21454,10041,Nice Nice...,Approved
21455,10041,Nice Nice...,Approved
21456,10104,Nice Nice...,Approved
21457,10032,Nice Nice...,Approved
21458,10007,Nice Nice...,Approved
21459,10077,Bad bad...,Denied
21460,10147,Bad bad...,Denied
21461,10044,Bad bad...,Denied
21462,10054,Nice Nice...,Approved
21463,10049,Bad bad...,Denied
21464,10033,Bad bad...,Denied
21465,10103,Nice Nice...,Approved
21466,10021,Bad bad...,Denied
21467,10063,Nice Nice...,Approved
21468,10047,Bad bad...,Denied
21469,10134,Nice Nice...,Approved
21470,10098,Bad bad...,Denied
21471,10036,Bad bad...,Denied
21472,10011,Nice Nice...,Approved
21473,10092,Bad bad...,Denied
21474,10020,Bad bad...,Denied
21475,10057,Nice Nice...,Approved
21476,10143,Bad bad...,Denied
21477,10062,Nice Nice...,Approved
21478,10129,Nice Nice...,Approved
21479,10023,Nice Nice...,Approved
21480,10022,Nice Nice...,Approved
21481,10045,Bad bad...,Denied
21482,10004,Bad bad...,Denied
21483,10100,Nice Nice...,Approved
21484,10098,Bad bad...,Denied
21485,10073,Nice Nice...,Approved
21486,10149,Bad bad...,Denied
21487,10108,Nice Nice...,Approved
21488,10093,Nice Nice...,Approved
21489,10082,Nice Nice...,Approved
21490,10044,Nice Nice...,Approved
21491,10005,Bad bad...,Denied
21492,10009,Bad bad...,Denied
21493,10032,Nice Nice...,Approved
21494,10079,Nice Nice...,Approved
21495,10109,Bad bad...,Denied
21496,10132,Nice Nice...,Approved
21497,10001,Nice Nice...,Approved
21498,10092,Nice Nice...,Approved
21499,10123,Bad bad...,Denied
21500,10025,Bad bad...,Denied
21501,10128,Nice Nice...,Approved
21502,10003,Bad bad...,Denied
21503,10006,Bad bad...,Denied
21504,10006,Nice Nice...,Approved
21505,10001,Nice Nice...,Approved
21506,10022,Bad bad...,Denied
21507,10075,Nice Nice...,Approved
21508,10144,Bad bad...,Denied
21509,10092,Nice Nice...,Approved
21510,10057,Bad bad...,Denied
21511,10108,Bad bad...,Denied
21512,10120,Nice Nice...,Approved
21513,10093,Bad bad...,Denied
21514,10039,Nice Nice...,Approved
21515,10048,Nice Nice...,Approved
21516,10044,Nice Nice...,Approved
21517,10059,Nice Nice...,Approved
21518,10117,Nice Nice...,Approved
21519,10129,Nice Nice...,Approved
21520,10114,Nice Nice...,Approved
21521,10019,Bad bad...,Denied
21522,10142,Nice Nice...,Approved
21523,10130,Bad bad...,Denied
21524,10123,Nice Nice...,Approved
21525,10116,Bad bad...,Denied
21526,10067,Nice Nice...,Approved
21527,10144,Bad bad...,Denied
21528,10132,Nice Nice...,Approved
21529,10037,Bad bad...,Denied
21530,10096,Nice Nice...,Approved
21531,10056,Nice Nice...,Approved
21532,10103,Nice Nice...,Approved
21533,10084,Bad bad...,Denied
21534,10076,Bad bad...,Denied
21535,10097,Bad bad...,Denied
21536,10038,Nice Nice...,Approved
21537,10055,Nice Nice...,Approved
21538,10014,Nice Nice...,Approved
21539,10002,Bad bad...,Denied
21540,10149,Nice Nice...,Approved
21541,10107,Nice Nice...,Approved
21542,10027,Nice Nice...,Approved
21543,10065,Bad bad...,Denied
21544,10106,Bad bad...,Denied
21545,10003,Nice Nice...,Approved
21546,10062,Nice Nice...,Approved
21547,10083,Nice Nice...,Approved
21548,10108,Bad bad...,Denied
21549,10079,Bad bad...,Denied
21550,10062,Nice Nice...,Approved
21551,10010,Nice Nice...,Approved
21552,10088,Nice Nice...,Approved
21553,10016,Nice Nice...,Approved
21554,10010,Nice Nice...,Approved
21555,10089,Bad bad...,Denied
21556,10118,Nice Nice...,Approved
21557,10012,Nice Nice...,Approved
21558,10021,Nice Nice...,Approved
21559,10137,Nice Nice...,Approved
21560,10044,Nice Nice...,Approved
21561,10045,Nice Nice...,Approved
21562,10118,Nice Nice...,Approved
21563,10120,Nice Nice...,Approved
21564,10103,Nice Nice...,Approved
21565,10100,Bad bad...,Denied
21566,10056,Nice Nice...,Approved
21567,10087,Nice Nice...,Approved
21568,10134,Bad bad...,Denied
21569,10103,Nice Nice...,Approved
21570,10076,Bad bad...,Denied
21571,10133,Nice Nice...,Approved
21572,10135,Nice Nice...,Approved
21573,10149,Bad bad...,Denied
21574,10097,Nice Nice...,Approved
21575,10097,Bad bad...,Denied
21576,10099,Nice Nice...,Approved
21577,10026,Nice Nice...,Approved
21578,10064,Nice Nice...,Approved
21579,10035,Bad bad...,Denied
21580,10026,Bad bad...,Denied
21581,10129,Nice Nice...,Approved
21582,10014,Nice Nice...,Approved
21583,10148,Nice Nice...,Approved
21584,10102,Nice Nice...,Approved
21585,10038,Nice Nice...,Approved
21586,10058,Bad bad...,Denied
21587,10037,Bad bad...,Denied
21588,10003,Nice Nice...,Approved
21589,10064,Bad bad...,Denied
21590,10055,Bad bad...,Denied
21591,10049,Nice Nice...,Approved
21592,10076,Bad bad...,Denied
21593,10115,Bad bad...,Denied
21594,10028,Nice Nice...,Approved
21595,10004,Nice Nice...,Approved
21596,10089,Bad bad...,Denied
21597,10005,Nice Nice...,Approved
21598,10110,Nice Nice...,Approved
21599,10033,Nice Nice...,Approved
21600,10128,Nice Nice...,Approved
21601,10080,Nice Nice...,Approved
21602,10017,Nice Nice...,Approved
21603,10094,Nice Nice...,Approved
21604,10049,Bad bad...,Denied
21605,10091,Nice Nice...,Approved
21606,10041,Bad bad...,Denied
21607,10015,Bad bad...,Denied
21608,10098,Bad bad...,Denied
21609,10082,Bad bad...,Denied
21610,10070,Bad bad...,Denied
21611,10110,Bad bad...,Denied
21612,10150,Nice Nice...,Approved
21613,10132,Bad bad...,Denied
21614,10129,Bad bad...,Denied
21615,10087,Nice Nice...,Approved
21616,10133,Bad bad...,Denied
21617,10125,Bad bad...,Denied
21618,10137,Bad bad...,Denied
21619,10043,Nice Nice...,Approved
21620,10020,Bad bad...,Denied
21621,10117,Bad bad...,Denied
21622,10107,Bad bad...,Denied
21623,10017,Nice Nice...,Approved
21624,10075,Nice Nice...,Approved
21625,10131,Nice Nice...,Approved
21626,10002,Nice Nice...,Approved
21627,10123,Nice Nice...,Approved
21628,10096,Nice Nice...,Approved
21629,10067,Nice Nice...,Approved
21630,10015,Nice Nice...,Approved
21631,10072,Bad bad...,Denied
21632,10030,Nice Nice...,Approved
21633,10144,Nice Nice...,Approved
21634,10082,Nice Nice...,Approved
21635,10102,Nice Nice...,Approved
21636,10055,Nice Nice...,Approved
21637,10111,Nice Nice...,Approved
21638,10034,Nice Nice...,Approved
21639,10046,Bad bad...,Denied
21640,10094,Nice Nice...,Approved
21641,10012,Nice Nice...,Approved
21642,10037,Bad bad...,Denied
21643,10040,Bad bad...,Denied
21644,10085,Bad bad...,Denied
21645,10117,Nice Nice...,Approved
21646,10121,Nice Nice...,Approved
21647,10113,Bad bad...,Denied
21648,10095,Bad bad...,Denied
21649,10044,Nice Nice...,Approved
21650,10108,Bad bad...,Denied
21651,10023,Bad bad...,Denied
21652,10117,Nice Nice...,Approved
21653,10149,Bad bad...,Denied
21654,10010,Bad bad...,Denied
21655,10145,Bad bad...,Denied
21656,10010,Nice Nice...,Approved
21657,10037,Bad bad...,Denied
21658,10043,Bad bad...,Denied
21659,10041,Nice Nice...,Approved
21660,10123,Nice Nice...,Approved
21661,10053,Bad bad...,Denied
21662,10061,Bad bad...,Denied
21663,10106,Nice Nice...,Approved
21664,10103,Nice Nice...,Approved
21665,10145,Bad bad...,Denied
21666,10051,Nice Nice...,Approved
21667,10101,Bad bad...,Denied
21668,10085,Nice Nice...,Approved
21669,10123,Nice Nice...,Approved
21670,10029,Bad bad...,Denied
21671,10082,Bad bad...,Denied
21672,10019,Bad bad...,Denied
21673,10074,Nice Nice...,Approved
21674,10125,Bad bad...,Denied
21675,10099,Bad bad...,Denied
21676,10080,Bad bad...,Denied
21677,10128,Nice Nice...,Approved
21678,10089,Bad bad...,Denied
21679,10034,Bad bad...,Denied
21680,10038,Bad bad...,Denied
21681,10033,Nice Nice...,Approved
21682,10101,Nice Nice...,Approved
21683,10132,Nice Nice...,Approved
21684,10035,Nice Nice...,Approved
21685,10081,Bad bad...,Denied
21686,10097,Nice Nice...,Approved
21687,10046,Nice Nice...,Approved
21688,10082,Nice Nice...,Approved
21689,10084,Bad bad...,Denied
21690,10097,Bad bad...,Denied
21691,10038,Nice Nice...,Approved
21692,10083,Bad bad...,Denied
21693,10047,Nice Nice...,Approved
21694,10092,Nice Nice...,Approved
21695,10088,Bad bad...,Denied
21696,10105,Bad bad...,Denied
21697,10059,Nice Nice...,Approved
21698,10142,Bad bad...,Denied
21699,10129,Nice Nice...,Approved
21700,10104,Bad bad...,Denied
21701,10150,Bad bad...,Denied
21702,10065,Bad bad...,Denied
21703,10124,Bad bad...,Denied
21704,10040,Nice Nice...,Approved
21705,10066,Nice Nice...,Approved
21706,10030,Nice Nice...,Approved
21707,10069,Bad bad...,Denied
21708,10015,Nice Nice...,Approved
21709,10114,Nice Nice...,Approved
21710,10057,Nice Nice...,Approved
21711,10079,Nice Nice...,Approved
21712,10016,Bad bad...,Denied
21713,10131,Bad bad...,Denied
21714,10056,Bad bad...,Denied
21715,10108,Bad bad...,Denied
21716,10011,Bad bad...,Denied
21717,10143,Nice Nice...,Approved
21718,10123,Nice Nice...,Approved
21719,10037,Nice Nice...,Approved
21720,10033,Nice Nice...,Approved
21721,10140,Bad bad...,Denied
21722,10083,Nice Nice...,Approved
21723,10121,Nice Nice...,Approved
21724,10017,Bad bad...,Denied
21725,10112,Nice Nice...,Approved
21726,10048,Bad bad...,Denied
21727,10091,Nice Nice...,Approved
21728,10130,Bad bad...,Denied
21729,10050,Nice Nice...,Approved
21730,10113,Nice Nice...,Approved
21731,10011,Nice Nice...,Approved
21732,10081,Nice Nice...,Approved
21733,10026,Nice Nice...,Approved
21734,10025,Nice Nice...,Approved
21735,10150,Nice Nice...,Approved
21736,10047,Bad bad...,Denied
