paperID,citedBy
21453,21378
21020,21731
20661,21347
21942,21181
21469,20684
21289,20299
20185,21906
21467,20535
20235,21621
21169,20807
20138,20927
20365,20498
20162,21925
21580,20162
20699,20416
21278,20728
21131,21158
21707,21483
21309,21368
21823,20675
20589,21024
20906,21096
21959,21097
21400,20906
21656,20673
21345,21569
20474,20147
21832,20932
21699,20751
20110,20651
21329,21013
21899,21828
20037,20902
20911,20565
20254,20719
21069,20613
21630,21975
20981,21926
21267,21432
21157,21367
20826,21028
20215,20592
21573,21157
21703,21886
21711,20316
20643,20109
20407,21402
20807,20844
20995,20832
21937,20715
21684,20353
21099,21768
21626,20611
21821,20506
21621,21896
21009,21715
21439,20693
21964,21674
21864,20662
21275,21055
21934,21557
20475,20285
21681,20236
20697,20155
20531,21322
20223,21631
21363,21209
21555,21400
21961,21042
20061,21274
21491,20823
20606,20730
20150,20437
21145,21058
21061,20309
20810,20076
20562,20637
21856,20797
20419,21400
20106,21064
21187,20598
20470,20852
21950,20746
21482,21744
21385,21086
21732,21677
20172,21894
21378,21392
21352,21074
20242,20347
20538,21424
20072,21595
20588,21707
20225,21381
20545,21523
20309,20020
21611,21134
21295,21193
21452,20169
21930,20642
21197,21967
21459,20488
21326,20605
21791,20197
21812,20239
20421,21515
20520,20461
20837,21199
20727,21389
20323,20616
21989,21344
20796,20326
20043,21750
20883,20870
20118,21642
20019,20031
20087,21391
21495,20816
21131,20530
21573,20499
21784,21765
21898,20365
20877,20589
21277,20252
20235,21455
20480,21442
20016,20802
21923,20836
21906,20735
21857,20767
20300,20723
20643,20650
20606,20771
21655,20283
20350,21801
21381,21094
20494,20265
21697,21242
20572,21488
21023,20389
21393,20656
20609,21694
21745,21635
20257,20224
21940,21487
21153,20895
20012,21428
21792,21687
21338,21334
21182,21607
21112,21626
21099,20039
21686,21386
20196,21492
21618,21363
21059,21290
20447,20380
20688,21787
20955,20631
21364,21223
21750,21953
21083,20937
21741,20040
21252,20120
21211,21851
20926,21780
21379,21765
20959,21463
20506,21212
20771,20539
21789,20104
21278,20025
21578,20919
21246,21698
20428,20413
21748,20469
20860,20966
20056,21456
21924,20290
20921,20306
21021,21269
21303,20269
21176,20134
21143,21577
20267,21022
21516,20779
20555,20903
20390,21350
20804,20808
20574,20961
20380,21055
20479,21003
21747,20223
21236,21952
20238,20035
20194,21580
20802,20442
20967,21314
20499,20739
20831,20090
21792,20031
21457,21585
20908,21891
20679,20654
21204,20328
20681,20305
21556,20241
21729,20886
21068,21023
21639,21526
21862,21055
20155,21720
20009,21291
21706,21633
20493,21574
21210,20253
20147,21037
20647,20010
20640,21045
20947,20221
20668,20978
20477,20188
21519,20810
20519,20607
21688,21166
21775,21826
21296,20461
21064,21466
20776,21072
21102,21225
20560,21911
21704,21390
20781,20259
21110,21318
21527,20693
20722,20337
20552,20877
20004,20044
21347,20262
21104,20272
20567,20504
20840,20517
21922,21849
20843,20140
20964,21223
20399,21394
21373,21455
21042,20329
20605,20306
21533,20929
20676,21694
20460,21022
20097,20237
20257,21371
21408,21159
21049,20151
21899,20840
20593,20143
20248,21753
21250,21466
20294,21043
20662,20807
20962,20868
21245,21542
21051,21826
21352,21658
21009,20412
21458,20505
21770,21430
20619,20786
21383,21562
21945,20952
21738,20585
20943,20833
20415,21717
21486,20553
21631,20093
21945,21053
21457,20559
20974,21433
21283,20944
21392,21217
21231,20135
21334,20514
20758,21667
20865,21929
21597,20706
21807,20854
21104,20777
20100,21890
21815,20814
21931,20334
20935,20274
20372,20702
21007,20204
20190,20921
20168,21191
20783,20377
21464,21275
21793,20620
21780,21183
20919,21328
21872,21769
20897,20458
21388,21991
20309,20899
21882,21041
20895,21131
21129,21601
20719,20552
21262,21742
21235,21610
20504,20450
21060,21447
20402,21769
20816,20215
20285,20881
21782,21902
20905,20542
21400,21043
20414,21810
21609,20176
21878,21375
20256,21715
21327,21207
20464,21672
20478,20767
20396,20233
21486,20745
21650,20686
20598,21965
20434,20345
20783,21599
21107,21550
20520,20204
20942,20749
21608,21560
20741,20026
21467,21908
20396,21292
21967,20075
20558,21789
20199,21304
21331,21749
21042,20306
21640,21182
21830,21829
20520,20703
21205,20815
20718,20464
20202,20088
20161,20573
21607,21556
21883,20236
21889,20058
20660,21769
21203,20402
21487,20151
21433,20235
21145,20059
20638,21159
20268,20585
21949,21429
20400,21718
21692,20624
21770,21162
21159,20726
20013,21878
20651,21579
21125,20851
21910,20376
21872,21835
20117,21568
21734,20851
20916,20097
20164,20382
20927,21256
21564,20647
21740,20490
20144,21056
21735,21206
20250,21600
21808,20749
20243,21655
21812,20586
21494,21985
20340,21046
20169,21669
20638,20741
21260,20898
21505,21382
20987,21084
21089,20401
20768,21047
21876,20862
20463,20677
20110,21020
21486,20396
21145,20655
20424,20416
20117,21253
20878,20953
20048,21307
21348,21393
20832,20632
20894,20443
21703,20568
20397,20228
21538,21482
21954,21972
21798,20052
21408,20523
20765,20363
20601,21162
21932,21456
21823,21814
21345,21752
20166,21982
20737,21342
21482,21946
21008,20669
20225,21234
20516,20017
20155,21483
20173,21495
20996,20058
20345,21886
20674,20030
20030,20458
21498,20426
21469,20267
20070,20618
21801,20085
21620,20497
20098,21392
21835,20522
20886,20518
21223,20680
21779,20823
20726,20545
21056,21073
21165,21787
21451,21503
20819,21146
20469,20097
21307,21779
21369,21411
21486,20623
20146,20512
21785,21117
21716,20543
21751,20078
20622,20126
21122,20446
21712,21404
20323,21852
21892,20852
21798,20239
21986,21813
20228,20190
21638,20152
21267,20363
20185,21794
21892,20020
21665,20980
21886,20356
21050,20480
21877,21198
20646,21971
20401,21858
21225,21115
21499,21451
20683,21845
21141,20018
20213,21474
21693,20734
20021,21391
20377,21506
20315,21422
20824,20702
20703,20621
20349,20279
21572,21561
20739,20778
20635,20266
21838,21530
21934,21606
20140,21039
20666,21487
21016,21820
21031,20117
20416,20934
20906,21627
21048,21035
20394,20657
21118,21813
20649,20899
20399,20436
20474,21586
21019,20577
21995,20464
21456,21050
20586,21045
21587,21577
20518,21774
21534,21656
21599,21333
21300,20954
20117,20766
21020,20750
20273,21961
20465,20467
20806,21803
21840,21788
21939,21348
20198,21297
20474,20478
21530,21067
20998,21433
21311,20576
20823,21128
20957,20271
21899,21171
21201,21697
21721,21217
20876,20453
21795,21246
20928,21414
21447,20822
21179,20560
21449,20477
21132,20800
20987,20750
21544,20539
20185,20446
21758,20283
20902,20830
21425,20795
21474,21690
21736,20641
21652,20652
21757,21108
20364,21028
20614,21515
21016,21211
21134,20950
21476,21969
21945,20948
21974,20417
20240,20714
21912,20663
21818,20362
21634,21279
20436,21281
20590,20923
21147,20022
21973,21946
20101,20230
20707,20981
21056,20365
20820,20294
20977,20634
21799,21052
21569,21921
20768,20065
20604,20354
20904,21822
20112,20368
21506,21153
20512,21287
20393,21857
21624,21343
21089,20294
20952,21173
21683,21381
20868,20343
20927,20666
20119,21302
20555,20794
20710,20600
20786,21323
21204,20966
20031,20848
20318,20422
20967,20765
20830,21146
20936,20266
21775,21413
20299,20558
20600,21458
20373,21407
20265,21614
21112,21827
21540,20122
20210,20641
21222,20885
21766,20137
21991,21013
20061,21461
21932,21830
21207,21148
20037,20338
20710,20373
20332,20137
21221,20954
20890,20304
21966,21889
20928,20032
20137,20025
21959,20817
21284,20439
20258,21550
20230,21859
21842,20871
20669,21151
20827,20638
21506,21072
20258,21303
21487,20775
21490,21312
21906,21064
21033,21430
21374,21744
21314,20111
20429,20755
21851,20265
21425,20943
20766,21596
20664,20701
21557,21414
20615,21969
21048,20442
20053,20894
20591,21129
21587,20048
20667,21597
21835,20896
20883,20014
22000,21417
20722,21098
20255,21019
21894,21139
21262,20173
21284,21732
20372,21833
21296,20331
20085,20962
20914,21404
21964,20296
20946,20075
21048,21047
21662,20537
21477,20457
21667,21295
21686,20976
20079,21664
20757,21900
20167,20972
20204,21077
20032,21822
21712,20182
21272,20438
20881,21677
21349,21666
21671,20236
21032,20987
20410,20422
20570,20927
21010,20547
21287,21774
21350,20382
20058,20174
20087,21662
21091,21754
21931,21422
21194,20912
20445,21053
20204,21034
21599,21127
21882,20744
21739,20775
21234,21632
21067,20892
20093,21304
21201,20963
21204,21959
21765,21500
21456,20273
20405,21837
21995,20178
21308,21380
21675,21840
21696,20869
21163,20272
20969,20598
21906,20191
20964,20044
21006,21685
20614,21074
20358,21607
21445,21899
21943,20531
20280,21349
20023,20973
20514,21048
21207,20459
21887,20665
21191,20957
21699,20969
21804,20943
21300,20405
21808,21407
20773,20273
20614,20425
20671,21051
21967,20620
21980,20576
21804,21625
21426,20551
20718,21773
21373,20700
21683,21318
21306,20638
21103,21375
20531,20352
20205,20018
20103,21608
20651,21576
21794,21070
20821,21061
21028,21161
21646,21338
21733,20001
21677,20312
21405,21075
21866,21896
21269,20699
20680,20358
20049,21199
20534,21160
20573,20930
21628,20203
21510,21700
21812,20674
21693,20071
20806,21622
20461,21133
21084,20565
20510,21421
21866,20223
20661,20109
20295,21897
21267,20706
20039,20133
21224,20018
21573,20078
20621,21491
21553,21981
21515,20988
20571,20588
20202,20468
21387,20919
21537,21211
20114,21631
20969,20115
20903,21041
20169,21485
21920,20363
20063,20065
21800,20667
21128,20973
20495,21403
21630,21213
21937,20840
20347,20326
21693,20960
21421,20096
20375,20948
21101,20952
21138,21496
21762,20167
20353,20940
20878,21706
21081,20151
20138,21801
21130,20694
20097,21791
21293,21494
20038,21208
21873,21712
20997,20082
21718,20372
20655,21680
21556,21709
21899,20196
20093,20900
20589,21896
20774,20664
20509,21169
20985,21229
20520,21132
21053,21606
21679,20012
21450,20096
20059,20419
21196,21003
20613,21821
20164,20499
20597,21865
21352,20152
20582,20662
21433,21709
21076,20657
21968,21456
21771,21091
21033,20724
20291,21900
21194,21174
20511,21570
21633,21700
21512,21002
21761,20866
21044,21498
20542,21424
20152,20158
21570,20411
20407,20624
21871,20026
21707,20288
21799,20640
20387,21835
21347,21377
21414,20175
21701,20373
21433,21506
21037,21232
21351,20285
21725,20815
20335,21886
21820,21829
21976,20627
20529,21240
21825,20619
21964,21123
21193,21446
21898,21043
21201,21891
21155,21960
20216,21883
21568,21595
21692,21592
21491,21997
21433,20510
20738,21365
20910,21458
21106,20160
20496,20752
20669,21676
20348,21082
20186,20648
20045,20830
20856,20025
20045,21946
21099,20215
21064,21116
21261,20410
21838,20278
21399,21509
21273,21852
20271,21398
20887,20944
20678,21998
21786,20323
21128,21949
21347,21496
20686,21205
21138,21109
21104,20357
20510,21517
20053,20872
21776,20401
21930,20947
20085,21169
21479,20122
20476,21791
20649,21354
21625,20276
21713,21625
20883,20653
20328,21775
21973,20946
20221,20388
20996,21744
20138,21043
21275,20004
20065,20601
20855,21370
21385,20137
21881,21186
21749,21589
20331,21426
21955,20797
21170,21889
20948,21467
20153,20146
20090,21315
20637,21280
21462,20923
21712,21936
20293,21683
20252,20611
20353,21903
21349,20733
21921,21205
21008,20385
21834,20488
20132,20545
20722,21538
20390,21159
20774,20179
20982,20210
20453,21003
20294,20075
21836,20593
20924,21294
20984,20669
20957,21130
21951,20536
21330,20186
21577,20630
20393,20783
21978,20992
20082,21205
20947,20439
20403,20997
20312,21020
20912,21969
20337,20591
20741,21670
20901,21958
21624,20078
21079,20407
21711,21347
21779,21568
20210,20543
20960,20266
20330,20836
20280,21357
21962,20017
20451,21282
20853,21952
20129,20423
21584,21807
21933,20497
20386,20907
20503,20213
21556,20494
21271,20976
20213,21256
20999,20790
20022,20445
21578,20668
20512,20736
21034,21433
21655,20360
20621,21258
20804,20381
20542,21543
20220,20089
20523,20781
20684,20892
21823,20907
20652,20459
21499,20063
21800,20427
21957,20498
20214,21559
21543,20139
21460,21082
21641,21776
21294,21224
21525,21986
20144,20960
21941,20652
20475,20789
20381,20857
20346,20915
20501,21475
20608,20729
21097,21755
20773,20471
20506,20392
21754,21738
20473,21586
21098,21115
20742,21285
21758,21948
21445,21190
21388,20383
20669,21976
21628,21721
20222,21773
21921,20847
21020,21404
21858,20337
21569,20454
21776,21376
21987,20599
20279,21092
20774,21227
21249,20386
21039,21821
20416,20641
20818,21883
21770,21940
21473,21414
20900,20073
21509,20540
20713,20940
20632,21172
21826,21304
21070,20397
21699,21643
20187,21820
20108,21213
20565,20444
21637,21204
21664,21712
21050,20561
21871,20017
21179,21132
20813,20902
21056,21042
21712,21816
20651,21884
21830,21367
21695,21295
20612,21736
20176,20166
21701,20882
21303,21708
21359,21538
20305,20981
20213,20030
20288,20233
20318,21964
21843,21756
20301,20857
20916,21320
20390,21093
20885,20243
21084,20870
20335,21692
20018,20216
21170,21484
20239,21455
21486,21493
21061,20012
21461,21048
21907,20138
20809,20536
20818,20451
21219,21393
21621,20539
21331,20232
20537,20955
21337,21972
21743,21000
20911,21888
20751,20593
21984,21709
21598,21103
21259,20340
21636,20931
20071,21036
21424,20558
21886,21394
21361,20673
20413,21451
20707,20570
20097,21526
21201,21848
20673,21377
20276,21317
20992,20567
20986,20822
21802,20361
20476,21307
21101,21298
21319,20665
21257,20033
20400,20118
21678,20088
21220,20991
20472,21462
21373,20135
21619,21414
21906,20682
21666,21908
20762,20114
21413,21576
21752,20209
20784,20832
20011,21093
20794,21231
20330,21994
21448,20668
20690,21030
21630,20392
21448,20930
21242,21660
21303,21828
21471,21355
20237,20542
20205,20457
21086,21950
20979,20504
20256,20851
21504,21704
20509,21004
20421,21131
21045,21594
20510,21073
20587,21238
21767,20385
21620,21618
21910,21278
20707,20880
20012,20477
21427,20323
21601,21219
20967,21946
20878,21960
20780,21290
21400,21586
20779,20492
20208,21532
20635,21938
21989,21502
20881,20779
20486,21507
20093,20937
21417,20403
20493,21883
20615,21481
20749,20892
20645,21258
21333,21425
21266,21530
20143,21240
21742,21683
20574,21488
21186,20724
20965,20728
20070,20435
20796,21009
21982,20493
20276,20643
20153,20545
20156,21570
20938,20310
20468,21591
20342,21709
21743,20062
21244,20829
20166,20649
20954,20324
21227,21018
20728,21587
20173,20096
20604,21865
20321,20792
21478,21980
21199,20258
20816,20465
20524,21645
21500,20238
20320,21170
20551,20017
20105,20115
20274,21434
20083,21199
20265,21731
20859,20451
20170,20127
20107,20347
21958,21916
20303,21423
20838,21900
21119,21562
21667,20140
21241,21507
21590,21222
21348,20694
20954,21759
21048,20861
20488,21900
21639,21374
21268,21850
20390,21760
21834,21727
21056,21593
21636,21668
21088,21587
20903,20732
21856,20010
20186,20170
21666,21769
20922,21034
20276,21195
20156,21708
21044,21875
20103,20049
20195,21664
20253,20043
20586,21534
20175,20794
20046,21067
20055,20818
21201,21003
20244,20415
20902,20648
20599,21512
21185,20670
21141,20110
20851,21862
21254,20017
21354,21670
20948,20823
20965,21465
20499,21413
20183,20532
20413,21528
21085,21715
20943,21636
20525,20238
20471,21083
21130,20757
20035,20985
20311,21483
21069,20882
21285,21081
21310,20852
20267,20007
20821,21145
20601,21239
21247,21472
21858,20136
20075,20960
21041,20562
21542,21103
20302,20871
21608,21225
21690,20609
21984,20870
20874,20910
20880,21035
20963,20726
21348,21524
21739,21657
21533,20189
21224,20293
20951,21762
21847,21116
20595,21866
21994,20726
21788,21838
20216,21396
21319,20167
20945,21225
20238,20765
20092,21131
21988,21430
21691,21522
21599,21009
20214,21171
21063,20825
20570,21540
21699,20568
21362,20269
20781,20693
21437,20636
20547,20947
20198,21763
21208,20232
21294,20613
20263,20250
21768,21623
21752,21386
20239,21997
21186,21346
20837,20059
21913,20999
21128,20239
21320,21578
21833,21178
21528,20782
21038,21570
20695,20616
21733,20782
20209,21304
20172,20639
20159,21240
20462,21935
20428,21164
21246,21073
21282,20980
21727,21543
21377,20692
20778,20213
20380,20406
21558,20414
20487,20833
20745,21193
20354,21757
21415,21226
20116,20096
20720,21228
20043,21300
20483,20496
21006,21883
21925,21323
20418,21285
21901,21700
21781,21683
21145,21184
21476,20911
21624,21617
21893,20680
21932,20568
21644,20968
21679,20414
21798,21304
21630,20844
20504,21360
20564,21858
20402,21672
20873,21952
20193,21190
20115,21522
21354,21466
21940,20844
20058,20831
20257,21597
20366,21417
20281,20690
21993,21054
20960,21967
21336,20192
21840,21340
20382,21683
21535,20865
20261,21493
21050,20258
20709,21878
21472,21746
21407,20517
21235,21839
20854,21886
20250,20096
20104,21803
21243,20857
20459,21049
20262,21769
20079,20594
20138,21595
20794,21310
20429,21310
20844,21564
20454,21394
21440,20045
21552,21745
21158,20741
21997,21117
20475,20712
21386,21709
20554,20932
20780,21446
20541,21008
20012,21632
20945,20330
21309,20936
21117,20986
21977,21016
20204,20025
20317,21300
21037,20483
21897,21569
21838,20303
20869,20857
21974,21885
21600,21570
21486,21464
21584,21474
20412,21590
20304,21013
20353,21379
21880,21432
20633,20460
20707,20055
20350,21791
20166,20217
20776,21984
21196,21782
21125,20540
20507,21640
21222,20270
20751,21481
21089,21545
21974,20630
20127,20177
21893,21935
20131,20770
21952,20104
20134,21236
21863,20107
21957,20182
21847,21086
21713,21950
21282,20083
20128,20410
20022,20413
21284,20827
20424,20891
21173,20215
20437,21808
20052,21066
20706,20026
21286,20976
20701,21424
21158,20604
21467,20004
20558,21692
20981,20043
21191,20805
20831,21596
20001,20797
21253,20806
20752,21814
21898,20344
21316,21638
21991,21882
20682,20983
20042,20165
21798,20584
20445,20717
21026,21848
20046,21479
20813,21800
21888,20097
21875,21119
20267,21928
21052,21712
20267,21480
21145,21882
20117,20101
20383,20255
20215,20479
20640,21519
20841,21055
20484,21338
21910,21648
20231,21664
20162,20441
20690,21031
20414,20990
21321,21676
20076,20066
21057,21333
21935,21370
21291,21185
20495,20620
20830,20105
20076,20351
20579,21698
21084,20256
21818,21902
20826,20462
21502,20560
21006,20910
21506,21182
20267,20883
21727,20609
21614,20053
20238,20308
20457,21061
20282,21090
20747,20513
20645,21505
21201,21808
21371,21062
21253,21250
21546,20442
21080,20298
21042,20642
21890,21838
20278,21938
21944,21177
21709,21077
21153,21667
21480,21039
20998,21138
20608,20231
21245,21113
21896,20580
21824,20330
21230,21775
20920,21761
21257,20187
20597,20618
20426,20660
21949,21759
21147,20691
21961,20855
21961,21316
21240,20755
20892,20818
20684,20031
21751,20297
20712,20003
21407,21131
21615,21428
21947,20330
21819,20830
20243,21517
20872,21436
20230,21883
21446,21665
21392,21721
20846,21408
21996,21190
20937,21577
21778,20067
21974,21585
20850,20149
20290,20728
20736,20455
21753,21034
21356,21298
20110,20236
21220,21157
20251,21303
21841,20980
21710,20682
20659,21173
21244,21880
21045,20471
21497,21008
20910,20101
20797,20050
21908,21311
21331,20767
21035,20993
21326,21268
20025,21906
21671,21620
20996,20399
20946,21250
20760,20815
21570,21815
21824,20220
20866,20286
21680,21898
21206,20141
20422,20498
20398,21555
20870,21009
21149,21490
20145,20041
21938,21372
20877,21559
21851,21695
21403,20424
21976,20671
21717,21444
21100,21027
21380,20488
20771,21070
21641,20495
21842,20805
20690,21503
20614,21109
21276,21114
20756,20008
20300,21074
20177,21126
21763,21747
21726,20064
21009,21282
20638,21491
20693,21740
21492,21666
21439,21115
20115,21453
21868,21867
20366,21592
20858,21819
20979,21098
20193,20386
20409,21483
21188,21029
20134,20297
21447,20976
20817,20197
21132,20037
21362,20313
21641,21013
20461,20261
21032,20108
20382,21555
21632,20276
21565,20414
20445,21833
21822,21473
20804,20931
21768,21191
20962,21744
20523,20958
21198,21150
20360,21712
21301,20507
21315,21374
21585,20447
20760,21808
20400,20615
20073,20471
21666,21202
21233,21156
21774,20682
20139,20983
21290,21645
20956,20867
21716,20415
21958,20984
21172,20408
20886,21044
20632,21903
21389,21024
20650,20290
21665,20327
20166,21440
21246,21523
20867,20649
20570,21591
20414,20757
21924,20476
20364,21352
21620,21654
20692,20164
21627,20625
20683,20820
21635,20020
20955,21523
21539,20884
21818,21713
21867,21374
20773,20357
21759,20497
20312,20068
21695,20961
21072,21300
20066,20662
21251,20593
20773,20064
21435,20139
21997,20520
20648,20402
21700,21222
20970,20867
20972,21512
20013,21868
21052,20505
20868,20183
21811,20009
20924,20899
20421,21815
21950,21091
20861,20064
20571,21145
20982,20013
20805,20350
21840,20605
20025,21735
20940,21690
20579,21850
20081,20925
21823,21007
21746,21967
21408,21566
21308,20588
21249,21060
21611,20968
21949,21021
21783,21835
20859,21700
20186,20005
20735,21334
21140,20575
21806,21635
20508,21271
20757,20779
21961,20811
20900,21087
21527,20872
21970,20770
21405,20822
21771,21407
20199,21520
20895,21652
20650,21485
20290,20230
21686,20319
20895,21834
20150,21134
21168,21242
20843,20712
21805,21241
21365,21263
20244,21485
21572,20736
21658,21006
20248,20751
20916,21786
21458,21073
21992,21324
20752,20520
21240,20850
21572,21617
20516,20356
21318,20323
21067,20372
21299,21419
21624,20811
20397,20263
21354,21336
20827,21290
21513,20612
21042,20708
20492,20674
21925,21742
21032,20192
20205,20553
20277,20478
21401,20729
20933,20915
20349,21522
20266,20111
21179,20263
20190,20453
20385,20448
21501,21263
20556,20312
21076,20294
21339,20819
20118,20478
21613,20733
20468,21590
20859,21038
21067,21910
21824,20628
20583,20228
21124,20184
20492,21717
21035,20666
20072,21951
20881,20687
21415,20236
20170,21772
20569,21084
20437,20472
21313,20509
20860,21499
21076,20654
20689,21453
20246,20458
21023,21478
20909,21582
21670,21171
21001,20475
21553,21825
20927,20397
21472,21422
20708,20411
21036,21123
20492,21876
21052,21383
20727,20724
21750,21276
21925,20654
20601,21357
20924,21314
21812,20872
20022,20489
21452,20927
21833,20825
20136,20975
21572,20832
20785,21194
21372,20447
20856,21433
20329,20398
20329,20114
21911,20287
21562,21862
21567,21963
20008,21256
20972,20591
21356,21509
21719,20013
21409,21413
20336,21238
21058,20161
20348,21862
20346,20644
21540,20685
21543,20171
20896,20082
21532,20852
20442,20315
21910,21423
20914,21746
20070,20334
21098,21256
21546,20255
21947,20981
20408,21459
20008,20672
21477,22000
20991,20765
20582,21569
20221,20457
21010,21016
21148,21067
21174,20020
21829,21547
21828,20297
20524,20546
21451,20511
20779,21050
20215,21723
21538,20625
20895,21867
21460,20362
21780,21055
20659,21788
20182,21618
20236,21633
20389,21311
21202,21671
20643,20647
20153,21227
21611,21195
20218,21307
21618,20482
21451,21882
20846,20794
20070,21564
20800,21202
20462,20072
20818,21215
20503,20801
20510,20984
21267,20710
21564,20305
21670,21645
21675,21680
21278,21090
21170,21778
21262,20884
21005,20213
20219,20116
21137,21721
20035,21694
20724,20021
21159,21183
21910,21834
20708,21235
21576,21004
20908,21471
20930,21063
20137,21401
21331,21250
21487,20051
21195,21015
21139,21256
21302,21393
21731,20086
21530,21683
20055,20757
21133,21598
21990,20732
21146,21690
20059,20704
21219,21071
21631,21689
20631,20717
21447,21574
20743,20607
21498,20365
21202,20468
21191,20408
21920,21698
21957,20483
20841,21772
20888,21240
20313,21462
20505,21220
20854,21939
20933,20862
20667,20909
20600,20192
20382,20034
20863,21473
20574,20603
20853,20172
20766,20622
21540,21879
20662,20297
21686,21573
21979,20167
20406,21562
21416,21977
20509,20054
21731,21100
20598,20112
21540,21587
21466,20279
20625,20205
20750,20691
20426,21916
21459,20885
21836,21911
21355,20561
21645,21143
20689,20822
21447,21873
20461,20446
21255,21628
20395,21631
20426,20876
20145,21539
20805,20449
20865,20890
20345,21955
21516,20344
20723,21216
20280,21570
21514,21885
20741,20959
20741,20083
20233,21957
20115,20339
21261,21972
21512,20934
20758,21067
20406,20576
20632,20187
20076,20319
21731,20646
20531,21377
20666,20306
20931,21529
20695,20530
20843,21088
20338,20472
20232,20920
21221,20541
20931,21280
20430,20838
21099,20054
21552,20334
21209,20648
21359,21193
20593,21667
21228,20661
21332,20111
21407,21699
20634,21161
21106,20329
20729,21907
21640,20640
20998,20108
20674,20101
20901,21260
20062,21071
20631,21463
20049,21239
20593,20731
20663,21476
20247,20162
20783,20863
20583,20828
21633,20891
21607,21010
21575,21186
20804,21786
20453,20548
21151,21683
20955,21519
20615,20458
21808,21996
21347,21569
20321,20524
21279,20491
20209,20721
21338,21453
21391,20797
21080,21520
20821,20268
20940,21439
20948,20966
20126,21844
20518,20051
21525,21640
21846,20732
20900,20063
20246,20467
20683,20101
20444,21191
20994,21469
21586,20796
20023,21584
20008,21508
21991,20001
21979,20197
20140,20711
20624,21713
20753,21225
20324,20296
20444,21618
21301,20575
20348,21467
21096,21769
21956,21385
21097,21805
21987,20810
21234,20462
21972,20220
21104,20866
20677,20995
20463,20042
20193,20843
20674,21903
21798,20081
20880,20156
21830,21915
20567,20528
21442,21048
20539,20694
21823,21147
20683,20206
21922,21941
20417,21747
21205,21286
20231,21686
20829,21829
20706,20015
20891,20664
20263,21838
21394,21544
21789,21843
21105,20247
20247,20715
20740,21848
20643,20659
21792,20151
21949,20418
21366,20645
20155,21267
21040,21096
21121,21722
20076,20271
21628,21077
20410,20879
21772,20210
20475,21346
20434,21012
21586,21166
21206,20951
21031,20303
20160,21715
21462,20216
20686,20262
21536,21495
21476,20398
21868,20095
21788,20647
21611,21006
21362,21807
20310,20620
21217,21270
21291,21983
21493,20647
21690,21451
20213,21275
20299,20109
21777,21238
21609,21646
20480,20570
21711,21659
20812,21370
21293,20947
21261,21847
21000,21065
20510,20368
21670,20735
21380,20961
20083,21095
20741,20028
21290,21217
20344,20438
21166,20953
20280,21159
20406,20248
20209,21978
21294,21865
20367,21664
21715,21660
20700,21111
20503,20130
21489,20117
20543,20558
21315,21401
21050,21796
20711,21692
20260,21015
21289,21500
20685,20365
21887,21119
21123,21649
20112,20964
20526,20097
20396,21930
20884,21867
21895,21563
21417,20325
20326,21576
20904,20193
20061,21488
20717,20232
20341,20441
21627,20684
20260,20830
20430,21968
20745,21237
21387,20964
21066,20005
20967,21737
20725,21713
21574,21719
21917,20938
20256,20202
21393,21858
20644,21977
21737,20013
20718,21180
20247,21455
20560,20314
21460,20271
21550,20864
21803,20235
21742,21219
20175,21614
21977,21497
21113,20269
20698,20614
21994,20342
21397,20083
20241,21258
21971,21711
21367,20117
20640,20444
21762,20599
20397,20938
21116,21824
20448,20017
21987,21323
21691,20156
20699,21816
21449,21310
20143,21231
20277,21765
20133,20933
21486,20999
20734,21235
21717,20344
20853,20534
21767,21146
21253,21905
20746,21125
21921,20912
20134,20566
20501,20232
20960,20401
21804,21447
21830,21841
21153,20973
20275,20557
20688,21889
21658,20863
20584,21856
20006,21087
21765,20922
21208,21839
21290,21567
21703,21472
20170,21134
21755,20777
20049,21488
21030,20090
21600,21182
21134,21086
21005,20137
21478,21661
20891,21587
21051,20593
20100,21521
20825,20178
20769,20899
21102,21902
20346,21335
21403,20506
21760,21069
20322,21608
20896,20713
20555,20123
20850,21250
21817,21169
21256,21072
21638,20520
20602,20115
21254,21384
21494,20185
21789,20869
21676,20875
20120,20477
20680,20939
20741,21174
20987,21442
21316,21074
20956,21422
21077,21645
20118,21989
21294,21285
20455,21070
21803,20905
21558,20122
20829,21107
20216,21742
21948,21130
20613,20230
20465,20165
20912,20834
21895,20237
20392,21764
20785,20410
20265,21802
20731,20279
20839,20880
21874,20601
20431,21108
20234,21367
20875,21240
21032,21540
21007,21553
20121,21274
21926,20612
20409,20364
20531,21688
21256,21295
21685,21821
20537,20685
20151,20367
20545,21169
20765,21245
20130,21330
21417,20999
21362,21493
21335,20516
21543,21246
21135,21537
21321,21034
21171,20121
21673,20729
20475,21353
20853,20351
20588,20829
20639,21394
21800,20589
20898,21897
20128,20360
20363,20825
20329,20456
21762,21119
21947,21079
21126,21350
21241,20361
20455,21581
21524,20979
21474,20046
20473,21496
21552,20356
20607,21190
20508,21095
20958,21476
20804,20344
21196,20232
21731,20442
21611,20952
20941,21983
21237,21554
21245,20177
21562,21095
20567,20134
20868,20132
21574,21819
20241,21503
21318,20081
21342,20948
20594,21362
20367,20294
21604,20382
20024,21778
20405,21637
20624,21030
21315,21085
20217,20741
21981,20555
21662,21772
20288,21147
20128,20983
